Start_Time,City,State,Average_Severity
2017-01-17,Seattle,WA,2.5
2017-01-18,Atlanta,GA,2.7857142857142856
2017-01-18,Boston,MA,2.3333333333333335
2017-01-18,Charlotte,NC,2.0
2017-01-18,Chicago,IL,2.875
2017-01-18,Dallas,TX,2.3026315789473686
2017-01-18,Denver,CO,3.0
2017-01-18,Denver,PA,2.0
2017-01-18,Detroit,MI,2.4285714285714284
2017-01-18,Houston,TX,2.100558659217877
2017-01-18,Indianapolis,IN,2.0
2017-01-18,Jacksonville,FL,2.0
2017-01-18,Kansas City,KS,2.3333333333333335
2017-01-18,Kansas City,MO,2.5714285714285716
2017-01-18,Las Vegas,NV,2.0
2017-01-18,Los Angeles,CA,2.4693877551020407
2017-01-18,Miami,FL,2.1578947368421053
2017-01-18,Minneapolis,MN,2.6666666666666665
2017-01-18,Nashville,TN,2.0
2017-01-18,New York,NY,2.2857142857142856
2017-01-18,Philadelphia,PA,2.5
2017-01-18,Phoenix,AZ,2.3333333333333335
2017-01-18,Pittsburgh,PA,2.0
2017-01-18,San Antonio,FL,2.0
2017-01-18,San Antonio,TX,2.4545454545454546
2017-01-18,San Diego,CA,2.607142857142857
2017-01-18,San Francisco,CA,2.5
2017-01-18,Seattle,WA,2.212121212121212
2017-01-19,Atlanta,GA,2.6857142857142855
2017-01-19,Boston,MA,2.0
2017-01-19,Charlotte,NC,2.4444444444444446
2017-01-19,Chicago,IL,2.6
2017-01-19,Dallas,TX,2.2222222222222223
2017-01-19,Denver,CO,2.0
2017-01-19,Detroit,MI,2.6666666666666665
2017-01-19,Houston,TX,2.176470588235294
2017-01-19,Indianapolis,IN,2.3333333333333335
2017-01-19,Jacksonville,FL,3.2
2017-01-19,Kansas City,KS,3.0
2017-01-19,Kansas City,MO,2.0
2017-01-19,Las Vegas,NV,2.3333333333333335
2017-01-19,Los Angeles,CA,2.506849315068493
2017-01-19,Miami,FL,2.3448275862068964
2017-01-19,Minneapolis,MN,2.0
2017-01-19,Nashville,TN,2.0
2017-01-19,New York,NY,2.1538461538461537
2017-01-19,Philadelphia,PA,2.3333333333333335
2017-01-19,Phoenix,AZ,2.2222222222222223
2017-01-19,Pittsburgh,PA,2.0
2017-01-19,Portland,OR,2.5
2017-01-19,San Antonio,TX,2.230769230769231
2017-01-19,San Diego,CA,2.6511627906976742
2017-01-19,San Francisco,CA,2.3529411764705883
2017-01-19,Seattle,WA,2.3333333333333335
2017-01-19,Vancouver,WA,2.0
2017-01-20,Atlanta,GA,2.5853658536585367
2017-01-20,Boston,MA,2.6666666666666665
2017-01-20,Charlotte,NC,2.0
2017-01-20,Chicago,IL,2.5
2017-01-20,Dallas,TX,2.3484848484848486
2017-01-20,Denver,CO,2.0
2017-01-20,Denver,PA,2.0
2017-01-20,Detroit,MI,2.3333333333333335
2017-01-20,Houston,TX,2.2735042735042734
2017-01-20,Indianapolis,IN,3.25
2017-01-20,Jacksonville,FL,3.5
2017-01-20,Kansas City,KS,2.0
2017-01-20,Kansas City,MO,2.4285714285714284
2017-01-20,Las Vegas,NV,2.25
2017-01-20,Los Angeles,CA,2.3692307692307693
2017-01-20,Miami,FL,2.1724137931034484
2017-01-20,Minneapolis,MN,2.0
2017-01-20,Nashville,TN,2.0
2017-01-20,New York,NY,2.0
2017-01-20,Philadelphia,PA,2.4
2017-01-20,Phoenix,AZ,2.0
2017-01-20,Pittsburgh,PA,2.5454545454545454
2017-01-20,Portland,ME,2.0
2017-01-20,Portland,OR,2.0
2017-01-20,San Antonio,TX,2.230769230769231
2017-01-20,San Diego,CA,2.619047619047619
2017-01-20,San Francisco,CA,2.4
2017-01-20,Seattle,WA,2.3333333333333335
2017-01-21,Atlanta,GA,2.96875
2017-01-21,Charlotte,NC,3.0
2017-01-21,Chicago,IL,2.8823529411764706
2017-01-21,Dallas,TX,3.5
2017-01-21,Detroit,MI,3.0
2017-01-21,Houston,TX,2.2181818181818183
2017-01-21,Indianapolis,IN,2.5
2017-01-21,Jacksonville,FL,3.0
2017-01-21,Kansas City,MO,3.0
2017-01-21,Las Vegas,NV,3.25
2017-01-21,Los Angeles,CA,2.6944444444444446
2017-01-21,Miami,FL,2.8
2017-01-21,Minneapolis,MN,3.0
2017-01-21,New York,NY,2.25
2017-01-21,Philadelphia,PA,2.0
2017-01-21,Pittsburgh,PA,2.0
2017-01-21,San Antonio,TX,3.0
2017-01-21,San Diego,CA,2.875
2017-01-21,San Francisco,CA,3.0
2017-01-21,Seattle,WA,2.0
2017-01-22,Atlanta,GA,2.8125
2017-01-22,Chicago,IL,3.5
2017-01-22,Dallas,TX,2.6666666666666665
2017-01-22,Detroit,MI,3.125
2017-01-22,Houston,TX,2.0208333333333335
2017-01-22,Kansas City,MO,2.5
2017-01-22,Las Vegas,NV,2.0
2017-01-22,Los Angeles,CA,2.607142857142857
2017-01-22,Miami,FL,2.8333333333333335
2017-01-22,Nashville,TN,2.5
2017-01-22,New York,NY,2.625
2017-01-22,Philadelphia,PA,3.2857142857142856
2017-01-22,Pittsburgh,PA,4.0
2017-01-22,San Antonio,FL,3.0
2017-01-22,San Antonio,TX,3.0
2017-01-22,San Diego,CA,3.0
2017-01-22,San Francisco,CA,2.8
2017-01-22,Seattle,WA,2.0
2017-01-23,Atlanta,GA,2.6944444444444446
2017-01-23,Boston,MA,2.0
2017-01-23,Charlotte,MI,2.0
2017-01-23,Charlotte,NC,2.0
2017-01-23,Chicago,IL,2.3333333333333335
2017-01-23,Dallas,GA,2.0
2017-01-23,Dallas,TX,2.3513513513513513
2017-01-23,Denver,CO,3.0
2017-01-23,Detroit,MI,2.727272727272727
2017-01-23,Houston,TX,2.15
2017-01-23,Indianapolis,IN,3.0
2017-01-23,Jacksonville,FL,3.0
2017-01-23,Kansas City,MO,2.2222222222222223
2017-01-23,Las Vegas,NV,2.75
2017-01-23,Los Angeles,CA,2.3230769230769233
2017-01-23,Miami,FL,2.68
2017-01-23,Minneapolis,MN,2.0
2017-01-23,Nashville,TN,2.0
2017-01-23,New York,NY,3.0
2017-01-23,Philadelphia,PA,3.0
2017-01-23,Phoenix,AZ,2.2
2017-01-23,Pittsburgh,PA,2.3333333333333335
2017-01-23,San Antonio,FL,2.6666666666666665
2017-01-23,San Antonio,TX,2.380952380952381
2017-01-23,San Diego,CA,2.606060606060606
2017-01-23,San Francisco,CA,2.6666666666666665
2017-01-23,Seattle,WA,2.1333333333333333
2017-01-24,Atlanta,GA,2.5641025641025643
2017-01-24,Boston,MA,2.0
2017-01-24,Charlotte,NC,2.193548387096774
2017-01-24,Chicago,IL,2.1818181818181817
2017-01-24,Dallas,TX,2.264705882352941
2017-01-24,Denver,CO,2.3333333333333335
2017-01-24,Detroit,MI,2.5833333333333335
2017-01-24,Houston,TX,2.1317365269461077
2017-01-24,Indianapolis,IN,2.0
2017-01-24,Kansas City,MO,2.5
2017-01-24,Los Angeles,CA,2.5
2017-01-24,Miami,FL,2.4642857142857144
2017-01-24,Minneapolis,MN,2.0
2017-01-24,New York,NY,2.0
2017-01-24,Philadelphia,PA,2.5555555555555554
2017-01-24,Phoenix,AZ,2.75
2017-01-24,Pittsburgh,PA,2.0
2017-01-24,San Antonio,TX,2.257142857142857
2017-01-24,San Diego,CA,2.5
2017-01-24,San Francisco,CA,2.5
2017-01-24,Seattle,WA,2.2777777777777777
2017-01-25,Albuquerque,NM,2.0
2017-01-25,Atlanta,GA,2.911764705882353
2017-01-25,Boston,MA,2.0
2017-01-25,Charlotte,NC,2.0
2017-01-25,Chicago,IL,2.8333333333333335
2017-01-25,Dallas,GA,2.0
2017-01-25,Dallas,TX,2.3333333333333335
2017-01-25,Denver,CO,2.0
2017-01-25,Denver,PA,2.0
2017-01-25,Detroit,MI,2.642857142857143
2017-01-25,Houston,TX,2.1088082901554404
2017-01-25,Indianapolis,IN,2.3333333333333335
2017-01-25,Jacksonville,FL,3.0
2017-01-25,Kansas City,KS,2.0
2017-01-25,Kansas City,MO,2.0
2017-01-25,Los Angeles,CA,2.488372093023256
2017-01-25,Miami,FL,2.2195121951219514
2017-01-25,Minneapolis,MN,2.1538461538461537
2017-01-25,New York,NY,2.25
2017-01-25,Philadelphia,PA,2.25
2017-01-25,Phoenix,AZ,2.625
2017-01-25,Pittsburgh,PA,2.3333333333333335
2017-01-25,San Antonio,TX,2.142857142857143
2017-01-25,San Diego,CA,2.533333333333333
2017-01-25,San Francisco,CA,2.5
2017-01-25,Seattle,WA,2.1052631578947367
2017-01-26,Atlanta,GA,2.604651162790698
2017-01-26,Boston,MA,2.2
2017-01-26,Charlotte,NC,2.0303030303030303
2017-01-26,Chicago,IL,2.6666666666666665
2017-01-26,Dallas,TX,2.2542372881355934
2017-01-26,Denver,CO,4.0
2017-01-26,Detroit,MI,2.5384615384615383
2017-01-26,Houston,TX,2.198529411764706
2017-01-26,Jacksonville,FL,2.2
2017-01-26,Kansas City,KS,2.0
2017-01-26,Kansas City,MO,2.0
2017-01-26,Los Angeles,CA,2.4
2017-01-26,Miami,FL,2.217391304347826
2017-01-26,Minneapolis,MN,2.0
2017-01-26,Nashville,TN,2.6666666666666665
2017-01-26,New York,NY,2.1666666666666665
2017-01-26,Philadelphia,PA,2.3333333333333335
2017-01-26,Phoenix,AZ,2.0
2017-01-26,Pittsburgh,PA,2.3333333333333335
2017-01-26,San Antonio,TX,2.4545454545454546
2017-01-26,San Diego,CA,2.6875
2017-01-26,San Francisco,CA,2.6666666666666665
2017-01-26,Seattle,WA,2.0454545454545454
2017-01-27,Atlanta,GA,2.764705882352941
2017-01-27,Boston,MA,2.0
2017-01-27,Charlotte,NC,2.021276595744681
2017-01-27,Chicago,IL,2.5652173913043477
2017-01-27,Dallas,GA,2.0
2017-01-27,Dallas,TX,2.3417721518987342
2017-01-27,Denver,CO,2.0
2017-01-27,Denver,PA,2.0
2017-01-27,Detroit,MI,2.6666666666666665
2017-01-27,Houston,TX,2.206451612903226
2017-01-27,Indianapolis,IN,2.75
2017-01-27,Jacksonville,FL,2.0
2017-01-27,Kansas City,MO,2.0
2017-01-27,Las Vegas,NV,2.0
2017-01-27,Los Angeles,CA,2.4411764705882355
2017-01-27,Miami,AZ,2.0
2017-01-27,Miami,FL,2.15
2017-01-27,Minneapolis,MN,2.1666666666666665
2017-01-27,Nashville,TN,2.5
2017-01-27,New York,NY,2.2857142857142856
2017-01-27,Philadelphia,PA,2.3333333333333335
2017-01-27,Phoenix,AZ,2.0
2017-01-27,Pittsburgh,PA,2.4545454545454546
2017-01-27,Portland,OR,2.0
2017-01-27,San Antonio,TX,2.411764705882353
2017-01-27,San Diego,CA,2.5
2017-01-27,San Francisco,CA,2.25
2017-01-27,Seattle,WA,2.161290322580645
2017-01-28,Atlanta,GA,2.6666666666666665
2017-01-28,Chicago,IL,2.6666666666666665
2017-01-28,Dallas,TX,2.8
2017-01-28,Detroit,MI,2.7777777777777777
2017-01-28,Houston,TX,2.2
2017-01-28,Indianapolis,IN,4.0
2017-01-28,Los Angeles,CA,2.6538461538461537
2017-01-28,Miami,FL,2.6
2017-01-28,Minneapolis,MN,3.0
2017-01-28,Nashville,IL,4.0
2017-01-28,New York,NY,3.0
2017-01-28,Philadelphia,PA,2.6666666666666665
2017-01-28,Phoenix,AZ,2.0
2017-01-28,Pittsburgh,PA,2.0
2017-01-28,San Antonio,FL,3.25
2017-01-28,San Antonio,TX,2.0
2017-01-28,San Diego,CA,2.4
2017-01-28,San Francisco,CA,2.6666666666666665
2017-01-28,Seattle,WA,2.7142857142857144
2017-01-29,Atlanta,GA,2.8333333333333335
2017-01-29,Chicago,IL,2.6666666666666665
2017-01-29,Dallas,TX,2.3793103448275863
2017-01-29,Denver,CO,4.0
2017-01-29,Detroit,MI,3.0
2017-01-29,Houston,TX,2.0759493670886076
2017-01-29,Indianapolis,IN,3.0
2017-01-29,Kansas City,MO,3.0
2017-01-29,Las Vegas,NV,2.0
2017-01-29,Los Angeles,CA,2.6363636363636362
2017-01-29,Miami,FL,2.5
2017-01-29,Minneapolis,MN,2.0
2017-01-29,Nashville,TN,3.0
2017-01-29,New York,NY,2.8
2017-01-29,Philadelphia,PA,2.75
2017-01-29,Phoenix,AZ,2.0
2017-01-29,Pittsburgh,PA,3.0
2017-01-29,San Antonio,TX,2.3333333333333335
2017-01-29,San Diego,CA,2.6
2017-01-29,San Francisco,CA,3.0
2017-01-29,Seattle,WA,3.0
2017-01-30,Albuquerque,NM,2.0
2017-01-30,Atlanta,GA,2.5813953488372094
2017-01-30,Boston,MA,2.0
2017-01-30,Charlotte,NC,2.0
2017-01-30,Chicago,IL,2.8181818181818183
2017-01-30,Dallas,TX,2.2444444444444445
2017-01-30,Denver,CO,3.0
2017-01-30,Denver,PA,3.0
2017-01-30,Detroit,MI,2.933333333333333
2017-01-30,Houston,TX,2.15625
2017-01-30,Indianapolis,IN,2.0
2017-01-30,Jacksonville,FL,3.0
2017-01-30,Kansas City,MO,2.5
2017-01-30,Las Vegas,NV,2.0
2017-01-30,Los Angeles,CA,2.204081632653061
2017-01-30,Miami,FL,2.2439024390243905
2017-01-30,Minneapolis,MN,2.0
2017-01-30,Nashville,TN,2.3333333333333335
2017-01-30,New York,NY,2.0
2017-01-30,Philadelphia,PA,2.5
2017-01-30,Phoenix,AZ,2.0
2017-01-30,Pittsburgh,PA,2.0
2017-01-30,San Antonio,TX,2.4166666666666665
2017-01-30,San Diego,CA,2.3636363636363638
2017-01-30,San Francisco,CA,2.2857142857142856
2017-01-30,Seattle,WA,2.263157894736842
2017-01-30,Vancouver,WA,2.0
2017-01-31,Atlanta,GA,2.6538461538461537
2017-01-31,Boston,MA,2.1666666666666665
2017-01-31,Charlotte,NC,2.0
2017-01-31,Chicago,IL,2.411764705882353
2017-01-31,Dallas,TX,2.25
2017-01-31,Denver,CO,2.0
2017-01-31,Detroit,MI,2.473684210526316
2017-01-31,Houston,TX,2.201183431952663
2017-01-31,Indianapolis,IN,2.5
2017-01-31,Jacksonville,FL,2.0
2017-01-31,Kansas City,KS,2.0
2017-01-31,Kansas City,MO,2.2
2017-01-31,Las Vegas,NV,2.0
2017-01-31,Los Angeles,CA,2.3191489361702127
2017-01-31,Miami,FL,2.413793103448276
2017-01-31,Minneapolis,MN,2.5
2017-01-31,Nashville,TN,2.0
2017-01-31,New York,NY,2.0
2017-01-31,Philadelphia,PA,2.2222222222222223
2017-01-31,Phoenix,AZ,2.0
2017-01-31,Pittsburgh,PA,2.8
2017-01-31,Portland,OR,4.0
2017-01-31,San Antonio,TX,2.2142857142857144
2017-01-31,San Diego,CA,2.4761904761904763
2017-01-31,San Francisco,CA,2.8
2017-01-31,Seattle,WA,2.1818181818181817
2017-04-01,Atlanta,GA,2.4444444444444446
2017-04-01,Charlotte,MI,3.0
2017-04-01,Chicago,IL,2.8461538461538463
2017-04-01,Dallas,TX,2.264705882352941
2017-04-01,Detroit,MI,2.7142857142857144
2017-04-01,Houston,TX,2.297872340425532
2017-04-01,Jacksonville,FL,4.0
2017-04-01,Kansas City,MO,2.0
2017-04-01,Las Vegas,NV,3.0
2017-04-01,Los Angeles,CA,2.576923076923077
2017-04-01,Miami,FL,2.5714285714285716
2017-04-01,Minneapolis,MN,2.5
2017-04-01,Philadelphia,PA,2.5
2017-04-01,Phoenix,AZ,2.0
2017-04-01,Pittsburgh,PA,3.0
2017-04-01,San Antonio,TX,3.0
2017-04-01,San Diego,CA,2.857142857142857
2017-04-01,San Francisco,CA,2.75
2017-04-01,Seattle,WA,2.4
2017-04-02,Atlanta,GA,2.8181818181818183
2017-04-02,Chicago,IL,2.4
2017-04-02,Dallas,TX,2.717391304347826
2017-04-02,Detroit,MI,3.1
2017-04-02,Houston,TX,2.1702127659574466
2017-04-02,Jacksonville,FL,3.0
2017-04-02,Kansas City,KS,2.0
2017-04-02,Las Vegas,NV,2.0
2017-04-02,Los Angeles,CA,2.6
2017-04-02,Miami,FL,2.5
2017-04-02,Minneapolis,MN,2.0
2017-04-02,Nashville,TN,3.0
2017-04-02,Philadelphia,PA,2.0
2017-04-02,Pittsburgh,PA,2.75
2017-04-02,San Antonio,TX,2.5
2017-04-02,San Diego,CA,2.5
2017-04-02,San Francisco,CA,2.75
2017-04-02,Seattle,WA,2.3333333333333335
2017-04-03,Atlanta,GA,2.625
2017-04-03,Charlotte,NC,2.0
2017-04-03,Chicago,IL,2.5
2017-04-03,Dallas,TX,2.252173913043478
2017-04-03,Detroit,MI,2.6666666666666665
2017-04-03,Houston,TX,2.2521008403361344
2017-04-03,Indianapolis,IN,3.3333333333333335
2017-04-03,Jacksonville,FL,2.0
2017-04-03,Kansas City,KS,2.5
2017-04-03,Kansas City,MO,2.4285714285714284
2017-04-03,Las Vegas,NV,2.6666666666666665
2017-04-03,Los Angeles,CA,2.4444444444444446
2017-04-03,Miami,FL,2.392857142857143
2017-04-03,Minneapolis,MN,2.0
2017-04-03,Nashville,TN,2.1666666666666665
2017-04-03,New York,NY,2.0
2017-04-03,Philadelphia,PA,2.2
2017-04-03,Phoenix,AZ,2.0
2017-04-03,Pittsburgh,PA,2.5
2017-04-03,San Antonio,TX,2.36
2017-04-03,San Diego,CA,2.611111111111111
2017-04-03,San Francisco,CA,2.5
2017-04-03,Seattle,WA,2.142857142857143
2017-04-04,Atlanta,GA,2.5
2017-04-04,Charlotte,NC,2.0
2017-04-04,Chicago,IL,2.6363636363636362
2017-04-04,Dallas,TX,2.2972972972972974
2017-04-04,Denver,PA,2.0
2017-04-04,Detroit,MI,2.5
2017-04-04,Houston,TX,2.1564625850340136
2017-04-04,Indianapolis,IN,2.3333333333333335
2017-04-04,Jacksonville,AR,4.0
2017-04-04,Jacksonville,FL,2.6666666666666665
2017-04-04,Kansas City,KS,2.0
2017-04-04,Kansas City,MO,2.0
2017-04-04,Las Vegas,NV,2.0
2017-04-04,Los Angeles,CA,2.5757575757575757
2017-04-04,Miami,FL,2.2244897959183674
2017-04-04,Minneapolis,MN,2.0
2017-04-04,Nashville,TN,2.0
2017-04-04,New York,NY,2.2222222222222223
2017-04-04,Philadelphia,PA,2.2222222222222223
2017-04-04,Phoenix,AZ,2.0
2017-04-04,Pittsburgh,PA,2.875
2017-04-04,Portland,OR,2.0
2017-04-04,San Antonio,TX,2.25
2017-04-04,San Diego,CA,2.375
2017-04-04,San Francisco,CA,2.3125
2017-04-04,Seattle,WA,2.25
2017-04-04,Vancouver,WA,2.0
2017-04-05,Albuquerque,NM,2.0
2017-04-05,Atlanta,GA,2.816326530612245
2017-04-05,Charlotte,NC,2.0294117647058822
2017-04-05,Chicago,IL,2.5714285714285716
2017-04-05,Dallas,TX,2.257575757575758
2017-04-05,Detroit,MI,2.4210526315789473
2017-04-05,Houston,TX,2.2413793103448274
2017-04-05,Indianapolis,IN,2.6666666666666665
2017-04-05,Jacksonville,FL,2.0
2017-04-05,Kansas City,KS,2.0
2017-04-05,Kansas City,MO,2.125
2017-04-05,Las Vegas,NV,2.0
2017-04-05,Los Angeles,CA,2.36734693877551
2017-04-05,Miami,FL,2.302325581395349
2017-04-05,Nashville,TN,2.2
2017-04-05,New York,NY,2.2857142857142856
2017-04-05,Philadelphia,PA,2.4444444444444446
2017-04-05,Phoenix,AZ,2.1666666666666665
2017-04-05,Pittsburgh,PA,2.25
2017-04-05,Portland,OR,2.0
2017-04-05,San Antonio,TX,2.269230769230769
2017-04-05,San Diego,CA,2.608695652173913
2017-04-05,San Francisco,CA,2.5
2017-04-05,Seattle,WA,2.3666666666666667
2017-04-06,Albuquerque,NM,2.0
2017-04-06,Atlanta,GA,2.8333333333333335
2017-04-06,Boston,MA,2.0
2017-04-06,Charlotte,NC,2.0
2017-04-06,Chicago,IL,2.6666666666666665
2017-04-06,Dallas,TX,2.351063829787234
2017-04-06,Denver,CO,2.0
2017-04-06,Denver,PA,2.0
2017-04-06,Detroit,MI,2.4761904761904763
2017-04-06,Houston,TX,2.156862745098039
2017-04-06,Indianapolis,IN,2.0
2017-04-06,Jacksonville,FL,2.5
2017-04-06,Kansas City,KS,2.0
2017-04-06,Kansas City,MO,2.0
2017-04-06,Las Vegas,NV,2.0
2017-04-06,Los Angeles,CA,2.5106382978723403
2017-04-06,Miami,FL,2.3684210526315788
2017-04-06,Minneapolis,MN,2.0
2017-04-06,Nashville,TN,2.0
2017-04-06,New York,NY,2.3333333333333335
2017-04-06,Philadelphia,PA,2.5
2017-04-06,Phoenix,AZ,2.0
2017-04-06,Pittsburgh,PA,2.5555555555555554
2017-04-06,Portland,OR,3.0
2017-04-06,San Antonio,TX,2.3529411764705883
2017-04-06,San Diego,CA,2.5833333333333335
2017-04-06,San Francisco,CA,2.5
2017-04-06,Seattle,WA,2.04
2017-04-06,Vancouver,WA,2.0
2017-04-07,Albuquerque,NM,2.0
2017-04-07,Atlanta,GA,2.7222222222222223
2017-04-07,Boston,MA,2.0
2017-04-07,Charlotte,NC,2.0
2017-04-07,Chicago,IL,2.5714285714285716
2017-04-07,Dallas,TX,2.2285714285714286
2017-04-07,Denver,CO,2.0
2017-04-07,Detroit,MI,2.875
2017-04-07,Houston,PA,4.0
2017-04-07,Houston,TX,2.123076923076923
2017-04-07,Indianapolis,IN,2.1666666666666665
2017-04-07,Jacksonville,FL,2.0
2017-04-07,Kansas City,KS,2.5
2017-04-07,Kansas City,MO,2.25
2017-04-07,Las Vegas,NV,2.5
2017-04-07,Los Angeles,CA,2.638888888888889
2017-04-07,Miami,FL,2.466666666666667
2017-04-07,Minneapolis,MN,2.111111111111111
2017-04-07,Nashville,TN,2.25
2017-04-07,New York,NY,2.0
2017-04-07,Philadelphia,PA,2.4
2017-04-07,Phoenix,AZ,2.9166666666666665
2017-04-07,Pittsburgh,PA,2.3333333333333335
2017-04-07,Portland,OR,2.0
2017-04-07,San Antonio,TX,2.2666666666666666
2017-04-07,San Diego,CA,2.5217391304347827
2017-04-07,San Francisco,CA,2.6666666666666665
2017-04-07,Seattle,WA,2.1176470588235294
2017-04-07,Vancouver,WA,2.0
2017-04-08,Atlanta,GA,2.761904761904762
2017-04-08,Charlotte,NC,2.0
2017-04-08,Chicago,IL,2.6666666666666665
2017-04-08,Dallas,TX,2.2888888888888888
2017-04-08,Denver,CO,3.0
2017-04-08,Detroit,MI,3.1
2017-04-08,Houston,TX,2.3541666666666665
2017-04-08,Jacksonville,FL,3.0
2017-04-08,Los Angeles,CA,2.7567567567567566
2017-04-08,Miami,FL,2.8333333333333335
2017-04-08,New York,NY,2.0
2017-04-08,Philadelphia,PA,2.5
2017-04-08,Pittsburgh,PA,2.0
2017-04-08,San Antonio,FL,2.0
2017-04-08,San Antonio,TX,3.0
2017-04-08,San Diego,CA,2.6666666666666665
2017-04-08,San Francisco,CA,2.75
2017-04-08,Seattle,WA,2.6
2017-04-09,Atlanta,GA,2.823529411764706
2017-04-09,Chicago,IL,3.0
2017-04-09,Dallas,TX,2.3
2017-04-09,Detroit,MI,2.5
2017-04-09,Houston,TX,2.276595744680851
2017-04-09,Los Angeles,CA,2.5454545454545454
2017-04-09,Miami,FL,2.5714285714285716
2017-04-09,Nashville,TN,3.0
2017-04-09,New York,NY,3.0
2017-04-09,Philadelphia,PA,2.0
2017-04-09,San Antonio,TX,2.3333333333333335
2017-04-09,San Francisco,CA,3.0
2017-04-09,Seattle,WA,2.375
2017-04-10,Atlanta,GA,2.6578947368421053
2017-04-10,Charlotte,NC,2.0
2017-04-10,Chicago,IL,2.588235294117647
2017-04-10,Dallas,TX,2.465909090909091
2017-04-10,Detroit,MI,2.588235294117647
2017-04-10,Houston,TX,2.2048192771084336
2017-04-10,Indianapolis,IN,3.0
2017-04-10,Jacksonville,FL,2.6
2017-04-10,Kansas City,KS,2.3333333333333335
2017-04-10,Kansas City,MO,2.25
2017-04-10,Las Vegas,NV,2.125
2017-04-10,Los Angeles,CA,2.4565217391304346
2017-04-10,Miami,FL,2.3214285714285716
2017-04-10,Minneapolis,MN,2.5
2017-04-10,Nashville,TN,3.0
2017-04-10,New York,NY,3.0
2017-04-10,Philadelphia,PA,2.3333333333333335
2017-04-10,Phoenix,AZ,2.3333333333333335
2017-04-10,Pittsburgh,PA,2.2857142857142856
2017-04-10,Portland,OR,2.0
2017-04-10,San Antonio,FL,2.0
2017-04-10,San Antonio,TX,2.0
2017-04-10,San Diego,CA,2.65625
2017-04-10,San Francisco,CA,2.6
2017-04-10,Seattle,WA,2.142857142857143
2017-04-11,Albuquerque,NM,3.0
2017-04-11,Atlanta,GA,2.7222222222222223
2017-04-11,Boston,MA,3.0
2017-04-11,Charlotte,NC,2.0
2017-04-11,Chicago,IL,2.4
2017-04-11,Dallas,TX,2.238095238095238
2017-04-11,Denver,CO,2.0
2017-04-11,Detroit,MI,2.5714285714285716
2017-04-11,Houston,TX,2.3035714285714284
2017-04-11,Indianapolis,IN,2.0
2017-04-11,Jacksonville,FL,2.2857142857142856
2017-04-11,Kansas City,MO,2.5
2017-04-11,Los Angeles,CA,2.475
2017-04-11,Miami,FL,2.425
2017-04-11,Minneapolis,MN,2.0
2017-04-11,Nashville,TN,2.0
2017-04-11,New York,NY,2.142857142857143
2017-04-11,Philadelphia,PA,2.3333333333333335
2017-04-11,Phoenix,AZ,2.0
2017-04-11,Pittsburgh,PA,2.2
2017-04-11,Portland,OR,2.0
2017-04-11,San Antonio,FL,2.0
2017-04-11,San Antonio,TX,2.4074074074074074
2017-04-11,San Diego,CA,2.7777777777777777
2017-04-11,San Francisco,CA,2.357142857142857
2017-04-11,Seattle,WA,2.090909090909091
2017-04-11,Vancouver,WA,2.0
2017-04-12,Atlanta,GA,2.6666666666666665
2017-04-12,Charlotte,NC,2.0
2017-04-12,Chicago,IL,2.625
2017-04-12,Dallas,TX,2.305084745762712
2017-04-12,Denver,CO,2.0
2017-04-12,Detroit,MI,2.25
2017-04-12,Houston,TX,2.1703703703703705
2017-04-12,Indianapolis,IN,2.3333333333333335
2017-04-12,Jacksonville,FL,2.2
2017-04-12,Kansas City,KS,2.0
2017-04-12,Kansas City,MO,2.5
2017-04-12,Las Vegas,NV,2.0
2017-04-12,Los Angeles,CA,2.2903225806451615
2017-04-12,Miami,FL,2.404255319148936
2017-04-12,Minneapolis,MN,2.0
2017-04-12,Nashville,TN,2.0
2017-04-12,New York,NY,2.2222222222222223
2017-04-12,Philadelphia,PA,2.5714285714285716
2017-04-12,Phoenix,AZ,3.25
2017-04-12,Pittsburgh,PA,2.6
2017-04-12,Portland,OR,2.0
2017-04-12,San Antonio,TX,2.111111111111111
2017-04-12,San Diego,CA,2.6842105263157894
2017-04-12,San Francisco,CA,2.5
2017-04-12,Seattle,WA,2.375
2017-04-13,Atlanta,GA,2.740740740740741
2017-04-13,Charlotte,NC,2.0
2017-04-13,Chicago,IL,2.5454545454545454
2017-04-13,Dallas,TX,2.3661971830985915
2017-04-13,Denver,CO,3.3333333333333335
2017-04-13,Detroit,MI,2.4166666666666665
2017-04-13,Houston,TX,2.218390804597701
2017-04-13,Indianapolis,IN,2.2
2017-04-13,Jacksonville,FL,2.0
2017-04-13,Kansas City,KS,2.0
2017-04-13,Kansas City,MO,2.0
2017-04-13,Las Vegas,NV,4.0
2017-04-13,Los Angeles,CA,2.4210526315789473
2017-04-13,Miami,FL,2.230769230769231
2017-04-13,Minneapolis,MN,2.0
2017-04-13,Nashville,TN,2.0
2017-04-13,New York,NY,2.75
2017-04-13,Philadelphia,PA,2.6666666666666665
2017-04-13,Phoenix,AZ,2.5
2017-04-13,Pittsburgh,PA,2.6
2017-04-13,Portland,ME,2.0
2017-04-13,Portland,OR,3.0
2017-04-13,San Antonio,FL,2.0
2017-04-13,San Antonio,TX,2.3125
2017-04-13,San Diego,CA,2.4705882352941178
2017-04-13,San Francisco,CA,2.142857142857143
2017-04-13,Seattle,WA,2.357142857142857
2017-04-13,Vancouver,WA,2.0
