Date,City,State,Weather_Score,Average_Severity
2017-04-04,Nashville,TN,1.4128316749585406,2.0
2017-04-04,Dallas,TX,1.561132588774341,2.2972972972972974
2017-04-04,Houston,TX,1.4832318198597274,2.1564625850340136
2017-04-04,San Antonio,TX,1.2848944448520734,2.25
2017-04-04,Seattle,WA,1.497815426474306,2.25
2017-04-04,Vancouver,WA,1.520305353779935,2.0
2017-04-05,Phoenix,AZ,1.2351476148923757,2.1666666666666665
2017-04-05,Los Angeles,CA,1.75245367709445,2.36734693877551
2017-04-05,San Diego,CA,1.6273383692512766,2.608695652173913
2017-04-05,San Francisco,CA,1.3918147938781056,2.5
2017-04-05,Jacksonville,FL,1.588762977860289,2.0
2017-04-05,Miami,FL,1.5761774655217264,2.302325581395349
2017-04-05,Atlanta,GA,1.522050814068019,2.816326530612245
2017-04-05,Chicago,IL,1.43474008574492,2.571428571428572
2017-04-05,Indianapolis,IN,1.7111726594122905,2.6666666666666665
2017-04-05,Kansas City,KS,1.5377297410192192,2.0
2017-04-05,Kansas City,KS,1.5377297410192192,2.0
2017-04-05,Detroit,MI,1.4904609279609211,2.421052631578948
2017-04-05,Charlotte,NC,1.457656695156698,2.0294117647058822
2017-04-05,Albuquerque,NM,1.2063499448580095,2.0
2017-04-05,Las Vegas,NV,1.3572389867269217,2.0
2017-04-05,New York,NY,1.644171626984126,2.2857142857142856
2017-04-05,Portland,OR,1.5670606510147933,2.0
2017-04-05,Philadelphia,PA,1.2713923471491917,2.4444444444444446
2017-04-05,Pittsburgh,PA,1.675356498750994,2.25
2017-04-05,Nashville,TN,1.4762667454688712,2.2
2017-04-05,Dallas,TX,1.5194497053872025,2.257575757575758
2017-04-05,Houston,TX,1.3467834018218805,2.2413793103448274
2017-04-05,San Antonio,TX,1.282696663352115,2.269230769230769
2017-04-05,Seattle,WA,1.8872374343585845,2.3666666666666667
2017-04-06,Phoenix,AZ,1.3272456907539234,2.0
2017-04-06,Los Angeles,CA,1.4759647620649317,2.5106382978723403
2017-04-06,San Diego,CA,1.7187033099185325,2.583333333333333
2017-04-06,San Francisco,CA,1.3121849615301464,2.5
2017-04-06,Denver,CO,1.294111557438844,2.0
2017-04-06,Denver,CO,1.294111557438844,2.0
2017-04-06,Jacksonville,FL,1.4692849765862306,2.5
2017-04-06,Miami,FL,1.5293848010439055,2.3684210526315788
2017-04-06,Atlanta,GA,1.3828431440131133,2.833333333333333
2017-04-06,Chicago,IL,1.811979120329504,2.6666666666666665
2017-04-06,Indianapolis,IN,1.691450774736502,2.0
2017-04-06,Kansas City,KS,1.686830359302936,2.0
2017-04-06,Kansas City,KS,1.686830359302936,2.0
2017-04-06,Boston,MA,1.8460648148148189,2.0
2017-04-06,Detroit,MI,1.3421693142416171,2.4761904761904763
2017-04-06,Minneapolis,MN,1.4304169695280924,2.0
2017-04-06,Charlotte,NC,1.660226731699531,2.0
2017-04-06,Albuquerque,NM,1.4638898212133098,2.0
2017-04-06,Las Vegas,NV,1.2149181535487723,2.0
2017-04-06,New York,NY,1.5335079051383356,2.333333333333333
2017-04-06,Portland,OR,1.4982101923884452,3.0
2017-04-06,Philadelphia,PA,1.663990210068384,2.5
2017-04-06,Pittsburgh,PA,1.3748380943713694,2.555555555555556
2017-04-06,Nashville,TN,1.351622952293835,2.0
2017-04-06,Dallas,TX,1.228420124751581,2.351063829787234
2017-04-06,Houston,TX,1.4454692709391992,2.156862745098039
2017-04-06,San Antonio,TX,1.3359455246396794,2.3529411764705883
2017-04-06,Seattle,WA,1.6870046341760587,2.04
2017-04-06,Vancouver,WA,1.4060894482604556,2.0
2017-04-07,Phoenix,AZ,1.3761660010211645,2.9166666666666665
2017-04-07,Los Angeles,CA,1.566153301474395,2.638888888888889
2017-04-07,San Diego,CA,1.5149914849143675,2.5217391304347827
2017-04-07,San Francisco,CA,1.5281570056919376,2.6666666666666665
2017-04-07,Denver,CO,1.4724135924625088,2.0
2017-04-07,Jacksonville,FL,1.33247079563672,2.0
2017-04-07,Miami,FL,1.3944452387760893,2.466666666666667
2017-04-07,Atlanta,GA,1.5022901639580708,2.7222222222222223
2017-04-07,Chicago,IL,1.8417753840301996,2.571428571428572
2017-04-07,Indianapolis,IN,1.6897275075275568,2.1666666666666665
2017-04-07,Kansas City,KS,1.2903104251756894,2.5
2017-04-07,Kansas City,KS,1.2903104251756894,2.5
2017-04-07,Boston,MA,1.505435843698243,2.0
2017-04-07,Detroit,MI,1.888586824898648,2.875
2017-04-07,Minneapolis,MN,1.4005678428996329,2.111111111111111
2017-04-07,Charlotte,NC,1.578177663646597,2.0
2017-04-07,Albuquerque,NM,1.2796178422790707,2.0
2017-04-07,Las Vegas,NV,1.275863898319158,2.5
2017-04-07,New York,NY,1.5696462829736204,2.0
2017-04-07,Portland,OR,1.4304890427658683,2.0
2017-04-07,Houston,PA,1.361389571048394,4.0
2017-04-07,Houston,PA,1.361389571048394,4.0
2017-04-07,Philadelphia,PA,1.4607032647808886,2.4
2017-04-07,Pittsburgh,PA,1.4175660333788398,2.333333333333333
2017-04-07,Nashville,TN,1.5576152722565184,2.25
2017-04-07,Dallas,TX,1.4777118542529084,2.2285714285714286
2017-04-07,San Antonio,TX,1.3517656419140658,2.2666666666666666
2017-04-07,Seattle,WA,1.5788002037397335,2.117647058823529
2017-04-07,Vancouver,WA,1.5013165150261918,2.0
2017-04-08,Los Angeles,CA,1.4475058807250518,2.756756756756757
2017-04-08,San Diego,CA,1.3972235846466514,2.6666666666666665
2017-04-08,San Francisco,CA,1.535508908389845,2.75
2017-04-08,Denver,CO,1.2998905723905705,3.0
2017-04-08,Jacksonville,FL,1.517677800061707,3.0
2017-04-08,Miami,FL,1.489020305091732,2.833333333333333
2017-04-08,San Antonio,FL,1.6679745657568206,2.0
2017-04-08,San Antonio,FL,1.6679745657568206,2.0
2017-04-08,Atlanta,GA,1.4300969601677156,2.761904761904762
2017-04-08,Chicago,IL,1.4828443371637057,2.6666666666666665
2017-04-08,Detroit,MI,1.4642715419501122,3.1
2017-04-08,Charlotte,NC,1.2617599742599686,2.0
2017-04-08,New York,NY,1.705755906508914,2.0
2017-04-08,Philadelphia,PA,1.598586456278754,2.5
2017-04-08,Pittsburgh,PA,1.506039450354604,2.0
2017-04-08,Dallas,TX,1.7156189054459896,2.2888888888888888
2017-04-08,Houston,TX,1.5237430697957028,2.3541666666666665
2017-04-08,Seattle,WA,1.2697861199857914,2.6
2017-04-09,Los Angeles,CA,1.431799635176647,2.5454545454545454
2017-04-09,San Francisco,CA,1.6370878500451649,3.0
2017-04-09,Miami,FL,1.3289172535211278,2.571428571428572
2017-04-09,Atlanta,GA,1.316013304445969,2.823529411764706
2017-04-09,Chicago,IL,1.4304894179894228,3.0
2017-04-09,Detroit,MI,1.6704248366013097,2.5
2017-04-09,New York,NY,1.059513151042855,3.0
2017-04-09,Philadelphia,PA,1.2325241376377032,2.0
2017-04-09,Nashville,TN,1.527724974398356,3.0
2017-04-09,Dallas,TX,1.7012616769195683,2.3
2017-04-09,Houston,TX,1.5525467856863209,2.276595744680851
2017-04-09,San Antonio,TX,1.9181432672233856,2.333333333333333
2017-04-09,Seattle,WA,1.5444974893487464,2.375
2017-04-10,Phoenix,AZ,1.3172117890955255,2.333333333333333
2017-04-10,Los Angeles,CA,1.357463271417208,2.4565217391304346
2017-04-10,San Diego,CA,1.66372785829307,2.65625
2017-04-10,San Francisco,CA,1.4475815988647098,2.6
2017-04-10,Jacksonville,FL,1.4827713836014,2.6
2017-04-10,Miami,FL,1.3522224228320645,2.321428571428572
2017-04-10,San Antonio,FL,1.5835307960393412,2.0
2017-04-10,San Antonio,FL,1.5835307960393412,2.0
2017-04-10,Atlanta,GA,1.4331163941480205,2.6578947368421053
2017-04-10,Chicago,IL,1.3676587301587375,2.588235294117647
2017-04-10,Indianapolis,IN,1.3774572649572496,3.0
2017-04-10,Kansas City,KS,1.5571346382419031,2.333333333333333
2017-04-10,Kansas City,KS,1.5571346382419031,2.333333333333333
2017-04-10,Detroit,MI,1.3089929394277224,2.588235294117647
2017-04-10,Minneapolis,MN,1.3383929048994443,2.5
2017-04-10,Charlotte,NC,1.2476833552920492,2.0
2017-04-10,Las Vegas,NV,1.4020111467214886,2.125
2017-04-10,New York,NY,1.3037595199238394,3.0
2017-04-10,Portland,OR,1.664828300135649,2.0
2017-04-10,Philadelphia,PA,1.289140116478245,2.333333333333333
2017-04-10,Pittsburgh,PA,1.5937275985663053,2.2857142857142856
2017-04-10,Nashville,TN,1.2227479618586734,3.0
2017-04-10,Dallas,TX,1.532659285579179,2.465909090909091
2017-04-10,Houston,TX,2.014132657597573,2.2048192771084336
2017-04-10,Seattle,WA,1.322703309999139,2.142857142857143
2017-04-11,Phoenix,AZ,1.3417075450830895,2.0
2017-04-11,Los Angeles,CA,1.5249011445132177,2.475
2017-04-11,San Diego,CA,1.545853400467012,2.7777777777777777
2017-04-11,San Francisco,CA,1.6192857142857109,2.357142857142857
2017-04-11,Denver,CO,1.351811319531099,2.0
2017-04-11,Jacksonville,FL,1.3116094122834268,2.2857142857142856
2017-04-11,Miami,FL,1.4019999520107471,2.425
2017-04-11,San Antonio,FL,1.2759069920844262,2.0
2017-04-11,San Antonio,FL,1.2759069920844262,2.0
2017-04-11,Atlanta,GA,1.611125710138393,2.7222222222222223
2017-04-11,Chicago,IL,1.4375817438041731,2.4
2017-04-11,Indianapolis,IN,1.469791904002436,2.0
2017-04-11,Boston,MA,1.636265902097015,3.0
2017-04-11,Detroit,MI,1.431517094017096,2.571428571428572
2017-04-11,Minneapolis,MN,1.8511673214818245,2.0
2017-04-11,Kansas City,MO,1.489618384988405,2.5
2017-04-11,Charlotte,NC,1.523293001749092,2.0
2017-04-11,Albuquerque,NM,1.3890261870132998,3.0
2017-04-11,New York,NY,1.321205300127711,2.142857142857143
2017-04-11,Portland,OR,1.3645753181414535,2.0
2017-04-11,Philadelphia,PA,1.5935909346846873,2.333333333333333
2017-04-11,Pittsburgh,PA,1.233326300984526,2.2
2017-04-11,Nashville,TN,1.324217238117553,2.0
2017-04-11,Dallas,TX,1.4967736369910298,2.238095238095238
2017-04-11,Houston,TX,1.5182520964360486,2.3035714285714284
2017-04-11,Seattle,WA,1.4658967391304287,2.090909090909091
2017-04-11,Vancouver,WA,1.2084995807673375,2.0
2017-04-12,Phoenix,AZ,1.268178326102674,3.25
2017-04-12,Los Angeles,CA,1.6681554490653052,2.290322580645161
2017-04-12,San Diego,CA,1.488485400545908,2.6842105263157894
2017-04-12,San Francisco,CA,1.5480956956773744,2.5
2017-04-12,Denver,CO,1.3564938421431134,2.0
2017-04-12,Jacksonville,FL,1.5304174788823912,2.2
2017-04-12,Miami,FL,1.326330425989121,2.404255319148936
2017-04-12,Atlanta,GA,1.4119996319423294,2.6666666666666665
2017-04-12,Chicago,IL,1.4091131471268448,2.625
2017-04-12,Indianapolis,IN,1.3645283106292263,2.333333333333333
2017-04-12,Kansas City,KS,1.5510488782960707,2.0
2017-04-12,Kansas City,KS,1.5510488782960707,2.0
2017-04-12,Detroit,MI,1.5255789483987188,2.25
2017-04-12,Minneapolis,MN,1.70794989775051,2.0
2017-04-12,Charlotte,NC,1.2554265219267302,2.0
2017-04-12,Las Vegas,NV,1.068779969485609,2.0
2017-04-12,New York,NY,1.2636694386694365,2.2222222222222223
2017-04-12,Portland,OR,1.5964046121593192,2.0
2017-04-12,Philadelphia,PA,1.528403658413848,2.571428571428572
2017-04-12,Pittsburgh,PA,1.4761301691995616,2.6
2017-04-12,Nashville,TN,1.493001475575917,2.0
2017-04-12,Dallas,TX,1.6596625831438856,2.305084745762712
2017-04-12,Houston,TX,1.449742614723985,2.1703703703703705
2017-04-12,San Antonio,TX,1.950090999147593,2.111111111111111
2017-04-12,Seattle,WA,1.4121191294387108,2.375
2017-04-13,Phoenix,AZ,1.3154645792921835,2.5
2017-04-13,Los Angeles,CA,1.4182236439035936,2.421052631578948
2017-04-13,San Diego,CA,1.4652026326454517,2.4705882352941178
2017-04-13,San Francisco,CA,1.5446539067025706,2.142857142857143
2017-04-13,Denver,CO,1.2562124281736762,3.333333333333333
2017-04-13,Jacksonville,FL,1.493834666795886,2.0
2017-04-13,Miami,FL,1.780488507858641,2.230769230769231
2017-04-13,San Antonio,FL,1.478467344665672,2.0
2017-04-13,San Antonio,FL,1.478467344665672,2.0
2017-04-13,Atlanta,GA,1.3115934163839678,2.740740740740741
2017-04-13,Chicago,IL,1.5219335052131662,2.5454545454545454
2017-04-13,Indianapolis,IN,1.5124953412517328,2.2
2017-04-13,Kansas City,KS,1.412548285391419,2.0
2017-04-13,Kansas City,KS,1.412548285391419,2.0
2017-04-13,Portland,ME,1.499436639492485,2.0
2017-04-13,Portland,ME,1.499436639492485,2.0
2017-04-13,Detroit,MI,1.219106084465154,2.4166666666666665
2017-04-13,Minneapolis,MN,1.5458091185563705,2.0
2017-04-13,Charlotte,NC,1.5723536241763387,2.0
2017-04-13,Las Vegas,NV,1.2574991968646294,4.0
2017-04-13,New York,NY,1.482755382789703,2.75
2017-04-13,Philadelphia,PA,1.386169995755895,2.6666666666666665
2017-04-13,Pittsburgh,PA,1.4909226431694154,2.6
2017-04-13,Nashville,TN,1.2383952078236562,2.0
2017-04-13,Dallas,TX,1.4491028137649102,2.3661971830985915
2017-04-13,Houston,TX,1.3163856292791531,2.218390804597701
2017-04-13,Seattle,WA,1.563060921834299,2.357142857142857
2017-04-13,Vancouver,WA,1.5491291929760984,2.0
2017-04-14,Phoenix,AZ,1.3873984538784063,3.0
2017-04-14,Los Angeles,CA,1.5771672771672662,2.4390243902439024
2017-04-14,San Diego,CA,1.4499134904076103,2.4285714285714284
2017-04-14,San Francisco,CA,1.4827052032934356,2.4444444444444446
2017-04-14,Denver,CO,1.3504293867379713,2.0
2017-04-14,Denver,CO,1.3504293867379713,2.0
2017-04-14,Jacksonville,FL,1.5668104104417488,2.25
2017-04-14,Miami,FL,1.7256897670009517,2.375
2017-04-14,San Antonio,FL,1.7864910901467463,3.0
2017-04-14,San Antonio,FL,1.7864910901467463,3.0
2017-04-14,Atlanta,GA,1.3649207517091253,2.739130434782609
2017-04-14,Chicago,IL,1.5885379984426362,2.6
2017-04-14,Indianapolis,IN,1.3234264253528991,3.0
2017-04-14,Kansas City,KS,1.3910854152108127,3.0
2017-04-14,Kansas City,KS,1.3910854152108127,3.0
2017-04-14,Boston,MA,1.7304586036509473,2.0
2017-04-14,Detroit,MI,1.3741248090492462,2.6666666666666665
2017-04-14,Minneapolis,MN,1.8057310744810733,2.0
2017-04-14,Charlotte,NC,1.4528509749717582,2.0
2017-04-14,Albuquerque,NM,1.5077521371034055,2.0
2017-04-14,Las Vegas,NV,1.3997662266226645,2.6666666666666665
2017-04-14,New York,NY,1.603829490948475,2.6666666666666665
2017-04-14,Portland,OR,1.5888636780344687,2.0
2017-04-14,Philadelphia,PA,1.2809742140099285,2.5
2017-04-14,Pittsburgh,PA,1.543212043509672,2.0
2017-04-14,Nashville,TN,1.4846350495081588,2.0
2017-04-14,Dallas,TX,1.6445663421287775,2.4393939393939394
2017-04-14,Houston,TX,1.6915569589236332,2.2195121951219514
2017-04-14,Seattle,WA,1.4841970998925784,2.333333333333333
2017-04-14,Vancouver,WA,1.5334490740740785,2.6666666666666665
2017-04-15,Phoenix,AZ,1.4175773736667252,4.0
2017-04-15,Los Angeles,CA,1.4942888266417684,2.823529411764706
2017-04-15,San Diego,CA,1.639371514371509,2.6
2017-04-15,San Francisco,CA,1.4746670215378472,2.7142857142857144
2017-04-15,Miami,FL,1.457746031746031,2.5454545454545454
2017-04-15,Atlanta,GA,1.3940044421952316,2.75
2017-04-15,Chicago,IL,1.948873374929713,2.4285714285714284
2017-04-15,Detroit,MI,1.4006180573635345,2.6
2017-04-15,Charlotte,NC,1.395212935144769,2.0
2017-04-15,Las Vegas,NV,1.4208887819998928,4.0
2017-04-15,New York,NY,1.202336390292596,3.4
2017-04-15,Philadelphia,PA,1.3258968775374589,2.0
2017-04-15,Nashville,TN,1.3739628040057226,3.0
2017-04-15,Dallas,TX,1.606262423299625,2.4
2017-04-15,Houston,TX,1.5075060735528203,2.381818181818182
2017-04-15,Seattle,WA,1.6238559433435156,2.6666666666666665
2017-04-16,Los Angeles,CA,1.4605053191489357,2.588235294117647
2017-04-16,San Diego,CA,1.394536253384567,2.75
2017-04-16,San Francisco,CA,1.2085954112983,3.0
2017-04-16,Jacksonville,FL,1.5049573112073078,3.5
2017-04-16,Miami,FL,1.4845051469432722,2.888888888888889
2017-04-16,Atlanta,GA,1.358624683891275,2.7058823529411766
2017-04-16,Chicago,IL,1.4042453449902692,3.0
2017-04-16,Indianapolis,IN,1.3697703425285888,4.0
2017-04-16,Kansas City,KS,1.5802970068850248,4.0
2017-04-16,Detroit,MI,1.32251492194673,3.0
2017-04-16,Las Vegas,NV,1.2106966259453156,2.0
2017-04-16,New York,NY,1.6602931721743563,2.6666666666666665
2017-04-16,Philadelphia,PA,1.7140651547986012,2.25
2017-04-16,Pittsburgh,PA,1.463218808810528,2.5
2017-04-16,Dallas,TX,1.5778936201346236,2.0869565217391304
2017-04-16,Houston,TX,1.629496721601985,2.25
2017-04-16,San Antonio,TX,1.6405038759689934,2.6666666666666665
2017-04-16,Seattle,WA,1.4773700829338847,3.0
2017-04-17,Phoenix,AZ,1.45685438096562,2.333333333333333
2017-04-17,Los Angeles,CA,1.500684581824935,2.423076923076923
2017-04-17,San Diego,CA,1.5393999259839777,2.9
2017-04-17,San Francisco,CA,1.6554602713178317,2.4545454545454546
2017-04-17,Denver,CO,1.3171111507087945,2.0
2017-04-17,Denver,CO,1.3171111507087945,2.0
2017-04-17,Jacksonville,FL,1.476523164149164,2.0
2017-04-17,Miami,FL,1.744481981981974,2.433333333333333
2017-04-17,Atlanta,GA,1.356552779194281,2.9642857142857144
2017-04-17,Chicago,IL,1.3222588978185947,2.625
2017-04-17,Indianapolis,IN,1.5671974839545144,2.0
2017-04-17,Boston,MA,1.631899055918662,2.0
2017-04-17,Detroit,MI,1.432683574154625,2.6
2017-04-17,Minneapolis,MN,1.1646082164906848,2.142857142857143
2017-04-17,Kansas City,MO,1.475920465363548,2.142857142857143
2017-04-17,Charlotte,NC,1.4567635290389032,2.0
2017-04-17,Albuquerque,NM,1.28582264957265,2.0
2017-04-17,New York,NY,1.5758272919023864,2.25
2017-04-17,Portland,OR,1.4967528588496275,2.5
2017-04-17,Philadelphia,PA,1.7010813651816097,2.5
2017-04-17,Pittsburgh,PA,1.5557025007398633,2.0
2017-04-17,Nashville,TN,1.408014397667205,2.2
2017-04-17,Dallas,TX,1.3736279121863704,2.3125
2017-04-17,Houston,TX,1.664076985658605,2.174757281553398
2017-04-17,San Antonio,TX,1.4055745814307474,2.4444444444444446
2017-04-17,Seattle,WA,1.6691666666666685,2.5
2017-04-17,Vancouver,WA,1.4756878557874744,3.0
2017-04-18,Phoenix,AZ,1.4705461590438809,2.333333333333333
2017-04-18,Los Angeles,CA,1.6969899707467695,2.293103448275862
2017-04-18,San Diego,CA,1.7421678850981992,2.5357142857142856
2017-04-18,San Francisco,CA,1.7295506535947598,2.5
2017-04-18,Jacksonville,FL,1.41425427183624,2.090909090909091
2017-04-18,Jacksonville,FL,1.41425427183624,2.090909090909091
2017-04-18,Miami,FL,1.53928049289891,2.380952380952381
2017-04-18,Atlanta,GA,1.4123313255467806,2.5294117647058822
2017-04-18,Chicago,IL,1.6459145680750416,2.45
2017-04-18,Indianapolis,IN,1.4415272449559513,2.5
2017-04-18,Kansas City,KS,1.5025279982603026,2.0
2017-04-18,Kansas City,KS,1.5025279982603026,2.0
2017-04-18,Boston,MA,1.4754360553992916,2.0
2017-04-18,Detroit,MI,1.5477394833104716,2.6153846153846154
2017-04-18,Minneapolis,MN,1.5572355979890224,2.0
2017-04-18,Charlotte,NC,1.7122982357357328,2.0
2017-04-18,Albuquerque,NM,1.0976490956959717,3.333333333333333
2017-04-18,Las Vegas,NV,1.408662147285474,2.0
2017-04-18,New York,NY,1.4944431792471873,2.4444444444444446
2017-04-18,Portland,OR,1.5071983966000049,2.0
2017-04-18,Philadelphia,PA,1.289050324381139,2.4285714285714284
2017-04-18,Pittsburgh,PA,1.531014595103578,2.0
2017-04-18,Nashville,TN,1.5312789987790003,2.0
2017-04-18,Dallas,TX,1.7803810303810168,2.352112676056338
2017-04-18,Houston,TX,1.4720790551647862,2.234042553191489
2017-04-18,San Antonio,TX,1.4887649504246137,2.1875
2017-04-18,Seattle,WA,1.6032139227642277,2.4444444444444446
2017-04-19,Phoenix,AZ,1.5006226053639842,2.1666666666666665
2017-04-19,Los Angeles,CA,1.5351672535211258,2.452054794520548
2017-04-19,San Diego,CA,1.571448774355744,2.5789473684210527
2017-04-19,San Francisco,CA,1.679015348032855,2.333333333333333
2017-04-19,Denver,CO,1.225280720201469,2.333333333333333
2017-04-19,Denver,CO,1.225280720201469,2.333333333333333
2017-04-19,Jacksonville,FL,1.530912457206725,2.25
2017-04-19,Miami,FL,1.5624004777069824,2.40625
2017-04-19,Atlanta,GA,1.7057601445647277,2.4705882352941178
2017-04-19,Chicago,IL,1.5545804236871943,3.25
2017-04-19,Indianapolis,IN,1.6510590617682088,2.0
2017-04-19,Boston,MA,1.5712918991494702,2.0
2017-04-19,Detroit,MI,1.3298177083333285,2.4
2017-04-19,Minneapolis,MN,1.1807118463777786,2.0
2017-04-19,Kansas City,MO,1.398127626075852,2.0
2017-04-19,Charlotte,NC,1.4792297979797877,2.0144927536231885
2017-04-19,New York,NY,1.603148062730626,2.272727272727273
2017-04-19,Portland,OR,1.817276651651652,2.0
2017-04-19,Philadelphia,PA,1.773806471306469,2.2857142857142856
2017-04-19,Pittsburgh,PA,1.589291150250041,2.333333333333333
2017-04-19,Nashville,TN,1.7137154237921648,2.75
2017-04-19,Dallas,TX,1.7857131429485582,2.212121212121212
2017-04-19,Houston,TX,1.6730245367056398,2.2
2017-04-19,San Antonio,TX,1.825556805835785,2.2666666666666666
2017-04-19,Seattle,WA,1.4732064932798077,2.3461538461538463
2017-04-19,Vancouver,WA,1.470062117802175,3.0
2017-04-20,Phoenix,AZ,1.5133145009416198,2.0
2017-04-20,Los Angeles,CA,1.4787962869961155,2.431372549019608
2017-04-20,San Diego,CA,1.5383004688566415,2.764705882352941
2017-04-20,San Francisco,CA,1.65105910359048,2.3
2017-04-20,Denver,CO,1.3766794183428832,2.0
2017-04-20,Jacksonville,FL,1.5600383137449148,2.0
2017-04-20,Miami,FL,1.4881433605780603,2.4
2017-04-20,San Antonio,FL,1.6881868131868063,3.0
2017-04-20,San Antonio,FL,1.6881868131868063,3.0
2017-04-20,Atlanta,GA,1.5911663216011058,2.875
2017-04-20,Chicago,IL,1.6459023931408745,2.75
2017-04-20,Indianapolis,IN,1.4119187675070026,2.0
2017-04-20,Kansas City,KS,1.3926012283894424,2.0
2017-04-20,Kansas City,KS,1.3926012283894424,2.0
2017-04-20,Boston,MA,1.529568925910391,3.0
2017-04-20,Detroit,MI,1.7783422459892977,2.6875
2017-04-20,Minneapolis,MN,1.524744352869333,2.0
2017-04-20,Charlotte,NC,1.90213630311882,2.025
2017-04-20,Las Vegas,NV,1.176909169320598,2.0
2017-04-20,New York,NY,1.885756340579712,2.2857142857142856
2017-04-20,Portland,OR,1.5354512748696083,2.0
2017-04-20,Philadelphia,PA,1.5316682053987478,2.2
2017-04-20,Pittsburgh,PA,1.6003433042367496,2.555555555555556
2017-04-20,Dallas,TX,1.627063041125537,2.259259259259259
2017-04-20,Houston,TX,1.7544989008792944,2.2389380530973453
2017-04-20,Seattle,WA,1.6493790656416347,2.290322580645161
2017-04-20,Vancouver,WA,1.5550636056450031,4.0
2017-04-21,Phoenix,AZ,1.5336007130124787,2.4444444444444446
2017-04-21,Los Angeles,CA,1.3780533214179311,2.5098039215686274
2017-04-21,San Diego,CA,1.4647982704288462,2.625
2017-04-21,San Francisco,CA,1.5712409571508068,2.2
2017-04-21,Denver,CO,1.328192800157159,3.0
2017-04-21,Jacksonville,FL,1.4941321281599071,2.0
2017-04-21,Miami,FL,1.7646444838056594,2.305555555555556
2017-04-21,Atlanta,GA,1.4938878024360498,2.7142857142857144
2017-04-21,Dallas,GA,1.6939732142857054,4.0
2017-04-21,Dallas,GA,1.6939732142857054,4.0
2017-04-21,Chicago,IL,1.4423165954416013,2.7142857142857144
2017-04-21,Indianapolis,IN,1.103427981552978,2.0
2017-04-21,Kansas City,KS,1.5594488719488684,2.0
2017-04-21,Kansas City,KS,1.5594488719488684,2.0
2017-04-21,Boston,MA,1.7366672800883416,2.0
2017-04-21,Detroit,MI,1.576838235294093,2.2857142857142856
2017-04-21,Minneapolis,MN,1.5111497879728857,2.0
2017-04-21,Charlotte,NC,1.6510903932778929,2.0
2017-04-21,Albuquerque,NM,1.350170295390885,2.0
2017-04-21,Las Vegas,NV,1.3598824737907511,2.5
2017-04-21,New York,NY,1.5308251933251906,2.1666666666666665
2017-04-21,Portland,OR,1.5104741775937416,2.0
2017-04-21,Philadelphia,PA,1.5509638488422968,2.6666666666666665
2017-04-21,Pittsburgh,PA,1.4836595875654013,2.0
2017-04-21,Nashville,TN,1.090848214285708,2.0
2017-04-21,Houston,TX,1.620557061636352,2.1968503937007875
2017-04-21,San Antonio,TX,1.5980925035612514,2.25
2017-04-21,Seattle,WA,1.5082932781876446,2.227272727272727
2017-04-21,Vancouver,WA,1.8825396825396736,2.0
2017-04-22,Los Angeles,CA,1.5260345841214649,2.581395348837209
2017-04-22,San Diego,CA,1.5612136506533063,3.0
2017-04-22,San Francisco,CA,1.3850911458333308,2.5
2017-04-22,Jacksonville,FL,1.6310582010582022,2.333333333333333
2017-04-22,Miami,FL,1.8549107142857089,2.7142857142857144
2017-04-22,Atlanta,GA,1.484576194184838,3.0
2017-04-22,Chicago,IL,1.750308509624548,3.5
2017-04-22,Detroit,MI,1.648517382413088,2.833333333333333
2017-04-22,Charlotte,NC,1.5445419103313844,2.0
2017-04-22,New York,NY,1.57590326340326,3.0
2017-04-22,Philadelphia,PA,1.667854938271583,2.333333333333333
2017-04-22,Pittsburgh,PA,1.1912621992103063,2.5
2017-04-22,Nashville,TN,1.4395144879015829,2.333333333333333
2017-04-22,Dallas,TX,1.705523263947172,2.347826086956522
2017-04-22,Houston,TX,1.4207804077369277,2.2
2017-04-22,Seattle,WA,1.2444003527336926,2.5
2017-04-23,Los Angeles,CA,1.5620714508337237,2.515151515151515
2017-04-23,San Diego,CA,1.6656196728297847,2.75
2017-04-23,San Francisco,CA,1.7749014195583572,2.2
2017-04-23,Denver,CO,1.5091417951062331,3.0
2017-04-23,Miami,FL,1.4294425377758762,2.2857142857142856
2017-04-23,Atlanta,GA,1.7576141552511413,3.333333333333333
2017-04-23,Chicago,IL,1.3444515264918264,2.5
2017-04-23,Detroit,MI,1.2954683649416054,3.333333333333333
2017-04-23,Kansas City,MO,1.3544652490559248,2.0
2017-04-23,New York,NY,1.5411322463768105,3.0
2017-04-23,Philadelphia,PA,1.2696179574147308,2.5
2017-04-23,Nashville,TN,1.8871699669967192,2.333333333333333
2017-04-23,Dallas,TX,1.5662030096063082,2.193548387096774
2017-04-23,Houston,TX,1.4225375234521571,2.107142857142857
2017-04-23,San Antonio,TX,1.3203688672438698,2.0
2017-04-23,Seattle,WA,1.3298867628500244,2.7142857142857144
2017-04-24,Phoenix,AZ,1.2555498633879782,2.0
2017-04-24,Los Angeles,CA,1.4920766398928975,2.425531914893617
2017-04-24,San Diego,CA,1.5752296350012167,2.566666666666667
2017-04-24,San Francisco,CA,1.987014200298955,2.6
2017-04-24,Denver,CO,1.2803018006506337,2.0
2017-04-24,Jacksonville,FL,1.4240590203743164,2.5
2017-04-24,Miami,FL,1.6946939847649058,2.25
