City,Date,Score
Dallas,2016-10-25,1.6856940354702377
Denver,2016-10-25,1.7403755881688698
Detroit,2016-10-25,2.3138079320310605
Houston,2016-10-25,1.5293957450354765
Indianapolis,2016-10-25,1.288153182148274
Jacksonville,2016-10-25,1.59295593495935
Kansas City,2016-10-25,1.5985175982778759
Las Vegas,2016-10-25,
Los Angeles,2016-10-25,1.8315544327600695
Miami,2016-10-25,1.5802211256641268
Minneapolis,2016-10-25,1.7333880978459255
Nashville,2016-10-25,1.4816194367176594
New York,2016-10-25,1.8451814498749863
Philadelphia,2016-10-25,1.5711378928452095
Phoenix,2016-10-25,1.1799627038685931
Pittsburgh,2016-10-25,1.872724717126992
Portland,2016-10-25,1.7639416983523386
San Antonio,2016-10-25,1.6327871236317395
San Diego,2016-10-25,1.393564411699037
San Francisco,2016-10-25,1.6961161387631676
Seattle,2016-10-25,1.6732021472587464
Vancouver,2016-10-25,1.423144025514723
Albuquerque,2016-10-26,1.7990618205140225
Atlanta,2016-10-26,1.3950766548230031
Boston,2016-10-26,
Charlotte,2016-10-26,1.5654353184119378
Chicago,2016-10-26,
Dallas,2016-10-26,1.615308885060299
Denver,2016-10-26,1.6141800714924055
Detroit,2016-10-26,
Houston,2016-10-26,1.332301202806549
Indianapolis,2016-10-26,1.582291666666668
Jacksonville,2016-10-26,2.199660114660115
Kansas City,2016-10-26,1.3942111138007922
Las Vegas,2016-10-26,
Los Angeles,2016-10-26,1.758681293564337
Miami,2016-10-26,1.5376243113686425
Minneapolis,2016-10-26,2.007127225438758
Nashville,2016-10-26,1.817147274633121
New York,2016-10-26,1.5622663227381062
Philadelphia,2016-10-26,1.520728110122122
Phoenix,2016-10-26,1.550376938013529
Pittsburgh,2016-10-26,1.7228904400688603
Portland,2016-10-26,2.0213501845067396
San Antonio,2016-10-26,1.3136800055959017
San Diego,2016-10-26,1.7497747094913705
San Francisco,2016-10-26,1.550674157303371
Seattle,2016-10-26,1.7052200283907644
Vancouver,2016-10-26,1.7380481571159618
Albuquerque,2016-10-27,1.5231212550559
Atlanta,2016-10-27,1.403596765287649
Boston,2016-10-27,
Charlotte,2016-10-27,1.6321908921255746
Chicago,2016-10-27,
Dallas,2016-10-27,1.3401186054737597
Denver,2016-10-27,1.6704287820986687
Detroit,2016-10-27,
Houston,2016-10-27,1.4741998835951255
Indianapolis,2016-10-27,2.0249277516719344
Jacksonville,2016-10-27,1.7238309485515608
Kansas City,2016-10-27,1.6483770530929236
Las Vegas,2016-10-27,1.9594865823907712
Los Angeles,2016-10-27,1.9140038255891905
Miami,2016-10-27,1.699987815903604
Minneapolis,2016-10-27,1.4557815283469533
Nashville,2016-10-27,1.5329272693121345
New York,2016-10-27,
Philadelphia,2016-10-27,1.4862595005940835
Phoenix,2016-10-27,1.6494349810732578
Pittsburgh,2016-10-27,1.5076479174190414
Portland,2016-10-27,1.7547751078250131
San Antonio,2016-10-27,1.355264084920502
San Diego,2016-10-27,1.94508857697588
San Francisco,2016-10-27,1.886954401579126
Seattle,2016-10-27,1.5052051003517437
Vancouver,2016-10-27,1.710829307568427
Albuquerque,2016-10-28,1.5737098357530248
Atlanta,2016-10-28,1.2301811024640785
Boston,2016-10-28,1.7820141570141403
Charlotte,2016-10-28,1.4630534489431228
Chicago,2016-10-28,2.165320927180955
Dallas,2016-10-28,1.5967645182099872
Denver,2016-10-28,1.847870456112413
Detroit,2016-10-28,1.8210283953256339
Houston,2016-10-28,1.4472815186246415
Indianapolis,2016-10-28,1.5681338763575587
Jacksonville,2016-10-28,1.7135569403714475
Kansas City,2016-10-28,1.7212440262843474
Las Vegas,2016-10-28,1.437358874403544
Los Angeles,2016-10-28,1.3886599423631107
Miami,2016-10-28,1.2586120809805077
Minneapolis,2016-10-28,1.8467721804868735
Nashville,2016-10-28,1.3465506875886708
New York,2016-10-28,1.9791576741843837
Philadelphia,2016-10-28,1.6255585505362828
Phoenix,2016-10-28,1.3204993473180726
Pittsburgh,2016-10-28,1.6412505648441003
Portland,2016-10-28,
San Antonio,2016-10-28,1.358374152992082
San Diego,2016-10-28,1.639774473949222
San Francisco,2016-10-28,1.4072903978887576
Seattle,2016-10-28,2.101238207547174
Vancouver,2016-10-28,2.0219487179487343
Albuquerque,2016-10-29,1.4086050724637669
Atlanta,2016-10-29,2.1454977030188878
Boston,2016-10-29,1.7297601615193403
Charlotte,2016-10-29,1.611928316965146
Chicago,2016-10-29,1.560255028735619
Dallas,2016-10-29,1.54272794795615
Denver,2016-10-29,1.7206578854094667
Detroit,2016-10-29,1.7177651401962266
Houston,2016-10-29,1.629757159530988
Indianapolis,2016-10-29,1.775991332514629
Jacksonville,2016-10-29,2.1657688063866884
Kansas City,2016-10-29,1.6358723706284617
Las Vegas,2016-10-29,1.5919035128541394
Los Angeles,2016-10-29,1.5894246803779875
Miami,2016-10-29,1.8827086656034009
Minneapolis,2016-10-29,1.4477494192536278
Nashville,2016-10-29,1.8071061074672443
New York,2016-10-29,1.803412122427162
Philadelphia,2016-10-29,1.5617406211963107
Phoenix,2016-10-29,1.7417414328997545
Pittsburgh,2016-10-29,1.6809844515025065
Portland,2016-10-29,1.537314862104186
San Antonio,2016-10-29,1.3288967324455838
San Diego,2016-10-29,1.6798659168949814
San Francisco,2016-10-29,1.1760450160771603
Seattle,2016-10-29,2.042604370515339
Vancouver,2016-10-29,1.7839598986938003
Albuquerque,2016-10-30,1.3640905936433525
Atlanta,2016-10-30,1.5772416295706349
Boston,2016-10-30,1.316137405842936
Charlotte,2016-10-30,1.6511649573994653
Chicago,2016-10-30,2.0373529560896415
Dallas,2016-10-30,1.4285959252971108
Denver,2016-10-30,1.5264285106382973
Detroit,2016-10-30,1.7874093394792578
Houston,2016-10-30,1.3463337371668016
Indianapolis,2016-10-30,1.9037125134088895
Jacksonville,2016-10-30,2.143725140610906
Kansas City,2016-10-30,1.5706381856540097
Las Vegas,2016-10-30,1.4241835836180672
Los Angeles,2016-10-30,1.7880715758746089
Miami,2016-10-30,1.8720760233918012
Minneapolis,2016-10-30,1.535962839874605
Nashville,2016-10-30,1.9061498187046713
New York,2016-10-30,1.3060153223526718
Philadelphia,2016-10-30,1.268331977405612
Phoenix,2016-10-30,1.714830068405118
Pittsburgh,2016-10-30,1.657353299245167
Portland,2016-10-30,2.0348808136712284
San Antonio,2016-10-30,1.328436079257323
San Diego,2016-10-30,1.6646591327578362
San Francisco,2016-10-30,1.665258795241718
Seattle,2016-10-30,1.7076338599956014
Vancouver,2016-10-30,
Albuquerque,2016-10-31,1.2809036575289399
Atlanta,2016-10-31,1.2782593643742461
Boston,2016-10-31,
Charlotte,2016-10-31,1.6818628430588791
Chicago,2016-10-31,2.06555589916193
Dallas,2016-10-31,1.5129305818105416
Denver,2016-10-31,1.9462853663106645
Detroit,2016-10-31,1.8751744807319755
Houston,2016-10-31,1.485692350642101
Indianapolis,2016-10-31,1.6171089931573772
Jacksonville,2016-10-31,1.5602294701601935
Kansas City,2016-10-31,1.640259625382705
Las Vegas,2016-10-31,1.2430064895643942
Los Angeles,2016-10-31,1.6083826679956212
Miami,2016-10-31,1.2791699763176083
Minneapolis,2016-10-31,1.8535283130527764
Nashville,2016-10-31,1.7927018916545923
New York,2016-10-31,1.9052390998593518
Philadelphia,2016-10-31,1.4705693320421431
Phoenix,2016-10-31,1.5754407323577104
Pittsburgh,2016-10-31,1.4901400915696132
Portland,2016-10-31,1.3089860066833834
San Antonio,2016-10-31,1.404935046109671
San Diego,2016-10-31,1.4073458364087805
San Francisco,2016-10-31,1.5294030112044792
Seattle,2016-10-31,1.9787111962899782
Vancouver,2016-10-31,
Albuquerque,2017-01-01,1.612203497721783
Atlanta,2017-01-01,1.6881264568764525
Boston,2017-01-01,1.6471145276292272
Charlotte,2017-01-01,1.450921474358957
Chicago,2017-01-01,1.5527702702702701
Dallas,2017-01-01,1.565627444589303
Denver,2017-01-01,1.7847172772107491
Detroit,2017-01-01,1.349879861510904
Houston,2017-01-01,1.8317128040875448
Indianapolis,2017-01-01,1.4250389408099633
Jacksonville,2017-01-01,1.5696901549225417
Kansas City,2017-01-01,1.6061103562801897
Las Vegas,2017-01-01,1.3864582054325423
Los Angeles,2017-01-01,1.509977869352866
Miami,2017-01-01,1.4357484620642604
Minneapolis,2017-01-01,1.3380283521914478
Nashville,2017-01-01,1.5955923638405354
New York,2017-01-01,1.1727397211552062
Philadelphia,2017-01-01,1.3173690681734973
Phoenix,2017-01-01,1.3774977161525863
Pittsburgh,2017-01-01,1.460496117751799
Portland,2017-01-01,1.2164368222536406
San Antonio,2017-01-01,1.509554550885193
San Diego,2017-01-01,1.4571633478022117
San Francisco,2017-01-01,1.6548903303724438
Seattle,2017-01-01,1.6688218390804537
Vancouver,2017-01-01,1.7649930821626307
Albuquerque,2017-01-02,1.5022085157182687
Atlanta,2017-01-02,1.5384036144578286
Boston,2017-01-02,1.6804851233422708
Charlotte,2017-01-02,1.6127867746288733
Chicago,2017-01-02,1.7787889826818069
Dallas,2017-01-02,1.6120942370942353
Denver,2017-01-02,1.554354723109902
Detroit,2017-01-02,1.5555511393746642
Houston,2017-01-02,1.5778306839843577
Indianapolis,2017-01-02,1.5236560314685328
Jacksonville,2017-01-02,1.4063387133699634
Kansas City,2017-01-02,1.5151754890678923
Las Vegas,2017-01-02,1.5602990033222608
Los Angeles,2017-01-02,1.4428481012658203
Miami,2017-01-02,1.3227934485896014
Minneapolis,2017-01-02,1.6415989159891466
Nashville,2017-01-02,1.7802291810443887
New York,2017-01-02,1.5875110229276959
Philadelphia,2017-01-02,1.3557581400937184
Phoenix,2017-01-02,1.507869573532216
Pittsburgh,2017-01-02,1.8863876224248561
Portland,2017-01-02,1.3328912180814503
San Antonio,2017-01-02,1.3276611626220998
San Diego,2017-01-02,1.393016947810233
San Francisco,2017-01-02,1.5973437499999898
Seattle,2017-01-02,1.6480305595871556
Vancouver,2017-01-02,1.5551915322580716
Albuquerque,2017-01-03,1.352688066050137
Atlanta,2017-01-03,1.6432528500064048
Boston,2017-01-03,1.7046748591909846
Charlotte,2017-01-03,1.6495253164556982
Chicago,2017-01-03,1.2594315895371975
Dallas,2017-01-03,1.2782084373664437
Denver,2017-01-03,1.77863853265732
Detroit,2017-01-03,1.7087606837606746
Houston,2017-01-03,1.5144867253693888
Indianapolis,2017-01-03,1.4729061976549433
Jacksonville,2017-01-03,1.6158575478384116
Kansas City,2017-01-03,1.9537380332296417
Las Vegas,2017-01-03,1.5142847448425598
Los Angeles,2017-01-03,1.5202717391304361
Miami,2017-01-03,1.4245973389355686
Minneapolis,2017-01-03,1.8633867332941356
Nashville,2017-01-03,1.5433493823557978
New York,2017-01-03,1.594626549249822
Philadelphia,2017-01-03,1.8086484593837424
Phoenix,2017-01-03,1.6321937778591902
Pittsburgh,2017-01-03,1.5387499999999952
Portland,2017-01-03,1.343524515298705
San Antonio,2017-01-03,1.641897061421774
San Diego,2017-01-03,1.1561107697034827
San Francisco,2017-01-03,1.5518048128342257
Seattle,2017-01-03,1.4360595115239123
Vancouver,2017-01-03,1.1384366819371685
Albuquerque,2017-01-04,1.3011258306093942
Atlanta,2017-01-04,1.6673914275352462
Boston,2017-01-04,1.6034467503217436
Charlotte,2017-01-04,1.4779256607167557
Chicago,2017-01-04,1.7213210978835958
Dallas,2017-01-04,1.442587738459298
Denver,2017-01-04,1.8489804964538852
Detroit,2017-01-04,1.7677040579902017
Houston,2017-01-04,1.6944732975961556
Indianapolis,2017-01-04,1.642864992215198
Jacksonville,2017-01-04,1.6873130464795238
Kansas City,2017-01-04,1.3946875000000043
Las Vegas,2017-01-04,1.5680885381243812
Los Angeles,2017-01-04,1.1880776483170041
Miami,2017-01-04,1.5595849641226287
Minneapolis,2017-01-04,1.6831862745097983
Nashville,2017-01-04,1.5091802492809192
New York,2017-01-04,1.8115315839457928
Philadelphia,2017-01-04,1.8701894439696394
Phoenix,2017-01-04,1.6273638589497523
Pittsburgh,2017-01-04,1.5274268219832732
Portland,2017-01-04,1.6612018623737226
San Antonio,2017-01-04,1.7116371886592414
San Diego,2017-01-04,1.5822457072457057
San Francisco,2017-01-04,1.52974195669041
Seattle,2017-01-04,1.117243819970222
Vancouver,2017-01-04,1.3818041621475048
Albuquerque,2017-01-05,1.4333259193357075
Atlanta,2017-01-05,1.3734767371861032
Boston,2017-01-05,1.2362362362362382
Charlotte,2017-01-05,1.4940501398834738
Chicago,2017-01-05,1.425005824790297
Dallas,2017-01-05,1.432240191674168
Denver,2017-01-05,1.417174342350395
Detroit,2017-01-05,1.39665904471545
Houston,2017-01-05,1.613491687710428
Indianapolis,2017-01-05,1.2624299719887953
Jacksonville,2017-01-05,1.449202407535732
Kansas City,2017-01-05,1.6536955241460571
Las Vegas,2017-01-05,1.7185235507246335
Los Angeles,2017-01-05,1.852777777777788
Miami,2017-01-05,1.292810035439751
Minneapolis,2017-01-05,1.5630143499308502
Nashville,2017-01-05,1.5773518331084049
New York,2017-01-05,1.3021913267222558
Philadelphia,2017-01-05,1.3723993925588411
Phoenix,2017-01-05,1.8948316095431976
Pittsburgh,2017-01-05,1.1943257359923969
Portland,2017-01-05,1.1362685318029642
San Antonio,2017-01-05,1.424810606060607
San Diego,2017-01-05,1.3129792912401594
San Francisco,2017-01-05,1.361159003831403
Seattle,2017-01-05,1.5285937982444542
Vancouver,2017-01-05,1.3332874318881782
Albuquerque,2017-01-06,1.4194687125272245
Atlanta,2017-01-06,1.408516922094503
Boston,2017-01-06,1.289869614512459
Charlotte,2017-01-06,1.324941695818762
Chicago,2017-01-06,1.4980022831050208
Dallas,2017-01-06,1.3962996488918162
Denver,2017-01-06,1.524959235965525
Detroit,2017-01-06,1.2543981481481492
Houston,2017-01-06,1.7096868515374473
Indianapolis,2017-01-06,1.2346342758529052
Jacksonville,2017-01-06,1.3711389961389928
Kansas City,2017-01-06,1.4439736993090622
Las Vegas,2017-01-06,1.4570327836670582
Los Angeles,2017-01-06,1.3473754084967362
Miami,2017-01-06,1.495205767077261
Minneapolis,2017-01-06,1.4320175438596483
Nashville,2017-01-06,1.51533652232292
New York,2017-01-06,1.494584332533961
Philadelphia,2017-01-06,1.4200460249129667
Phoenix,2017-01-06,1.4644654380739623
Pittsburgh,2017-01-06,1.5132614213197932
Portland,2017-01-06,1.3584647416205797
San Antonio,2017-01-06,1.546572662320919
San Diego,2017-01-06,1.3191100823045252
San Francisco,2017-01-06,1.5403259120364337
Seattle,2017-01-06,1.4370339021307328
Vancouver,2017-01-06,1.5507772748008521
Albuquerque,2017-01-07,1.337131915334058
Atlanta,2017-01-07,1.7574712643678212
Boston,2017-01-07,1.5340999278499274
Charlotte,2017-01-07,1.7000119617224838
Chicago,2017-01-07,1.659996345029234
Dallas,2017-01-07,1.602625409564823
Denver,2017-01-07,1.6173585933494457
Detroit,2017-01-07,1.5542803970223205
Houston,2017-01-07,1.5839823564151752
Indianapolis,2017-01-07,1.480561755952378
Jacksonville,2017-01-07,1.8892588712627596
Kansas City,2017-01-07,1.5488251522070033
Las Vegas,2017-01-07,1.3190771844195608
Los Angeles,2017-01-07,1.4417211328976047
Miami,2017-01-07,1.396441551698561
Minneapolis,2017-01-07,1.7915241461437086
Nashville,2017-01-07,1.4959307326452136
New York,2017-01-07,1.3739060867293618
Philadelphia,2017-01-07,1.4047855839963592
Phoenix,2017-01-07,1.6910418857343141
Pittsburgh,2017-01-07,1.4492663344407533
Portland,2017-01-07,1.4505494505494456
San Antonio,2017-01-07,1.422048947784238
San Diego,2017-01-07,1.4154063176337228
San Francisco,2017-01-07,1.3639562621466963
Seattle,2017-01-07,1.408915243516763
Vancouver,2017-01-07,1.4544184629201955
Albuquerque,2017-01-08,1.5501328584350962
Atlanta,2017-01-08,1.6248985771184083
Boston,2017-01-08,1.5489008993910935
Charlotte,2017-01-08,1.5095682503770713
Chicago,2017-01-08,1.328125
Dallas,2017-01-08,1.6717342377165096
Denver,2017-01-08,1.3550602514499102
Detroit,2017-01-08,1.5651201903355443
Houston,2017-01-08,1.5030903756871405
Indianapolis,2017-01-08,1.5423110679970444
Jacksonville,2017-01-08,1.4464854208500704
Kansas City,2017-01-08,1.316741553949726
Las Vegas,2017-01-08,1.2994414251207644
Los Angeles,2017-01-08,1.3869167484572595
Miami,2017-01-08,1.5779199218749926
Minneapolis,2017-01-08,1.6268879497057849
Nashville,2017-01-08,1.3878916040100233
New York,2017-01-08,1.2565738000476148
Philadelphia,2017-01-08,1.3364498644986516
Phoenix,2017-01-08,1.4591686836089792
Pittsburgh,2017-01-08,1.5738987093153718
Portland,2017-01-08,1.3321932545458812
San Antonio,2017-01-08,1.4281710836588863
San Diego,2017-01-08,1.2360316137757796
San Francisco,2017-01-08,1.5828401448665184
Seattle,2017-01-08,1.256137265512248
Vancouver,2017-01-08,1.2864667049368534
Albuquerque,2017-01-09,1.9244454713493475
Atlanta,2017-01-09,1.6221847756980117
Boston,2017-01-09,1.2558804961378458
Charlotte,2017-01-09,1.4930440160998462
Chicago,2017-01-09,1.5503285810864524
Dallas,2017-01-09,1.7185070787667733
Denver,2017-01-09,1.3067438972002765
Detroit,2017-01-09,1.5806530214424932
Houston,2017-01-09,1.4643730886850146
Indianapolis,2017-01-09,1.9776556776556835
Jacksonville,2017-01-09,1.4699975558090277
Kansas City,2017-01-09,1.4141332634851913
Las Vegas,2017-01-09,1.3821974938499357
Los Angeles,2017-01-09,1.6513468372423623
Miami,2017-01-09,1.6087488149616473
Minneapolis,2017-01-09,1.170306388526719
Nashville,2017-01-09,1.7081212370005463
New York,2017-01-09,1.3847079339100554
Philadelphia,2017-01-09,1.5889971139971117
Phoenix,2017-01-09,1.3678686955373658
Pittsburgh,2017-01-09,1.5443147317382586
Portland,2017-01-09,1.8078089569161058
San Antonio,2017-01-09,1.5537261315417272
San Diego,2017-01-09,1.3733308966861677
San Francisco,2017-01-09,1.5829594119527033
Seattle,2017-01-09,1.677389705882344
Vancouver,2017-01-09,1.4658077485380046
Albuquerque,2017-01-10,1.5509665559772288
Atlanta,2017-01-10,1.5174969290164095
Boston,2017-01-10,1.6255814492021419
Charlotte,2017-01-10,1.4460855621342033
Chicago,2017-01-10,1.4424173589477332
Dallas,2017-01-10,2.014858855375095
Denver,2017-01-10,1.41985264315905
Detroit,2017-01-10,1.6465104537895006
Houston,2017-01-10,1.3872262773722495
Indianapolis,2017-01-10,1.5928926371780499
Jacksonville,2017-01-10,1.6748636334595197
Kansas City,2017-01-10,1.6251116938617
Las Vegas,2017-01-10,1.3455577500652942
Los Angeles,2017-01-10,1.3500098814229304
Miami,2017-01-10,1.635579616461968
Minneapolis,2017-01-10,1.5969628111125629
Nashville,2017-01-10,1.3899827105606717
New York,2017-01-10,1.6407132326351233
Philadelphia,2017-01-10,1.3711024017164997
Phoenix,2017-01-10,1.7312903667214032
Pittsburgh,2017-01-10,1.6454931667350796
Portland,2017-01-10,1.3616116116115897
San Antonio,2017-01-10,1.6942675813342096
San Diego,2017-01-10,1.443903709044303
San Francisco,2017-01-10,1.3464052287581707
Seattle,2017-01-10,1.8636404670197353
Vancouver,2017-01-10,1.7009254173151507
Albuquerque,2017-01-11,1.471525747238467
Atlanta,2017-01-11,1.4662911530526972
Boston,2017-01-11,1.6984605700596498
Charlotte,2017-01-11,1.7192696523053659
Chicago,2017-01-11,1.5960077025715644
Dallas,2017-01-11,1.7649003623188446
Denver,2017-01-11,1.062287469592628
Detroit,2017-01-11,1.4034838350055734
Houston,2017-01-11,1.5586959336959352
Indianapolis,2017-01-11,1.5101004279566814
Jacksonville,2017-01-11,1.626307320997588
Kansas City,2017-01-11,1.363043973661916
Las Vegas,2017-01-11,1.5254157768717955
Los Angeles,2017-01-11,1.7512644188109772
Miami,2017-01-11,1.5417436902297084
Minneapolis,2017-01-11,1.3283811475409784
Nashville,2017-01-11,1.7761073067676838
New York,2017-01-11,1.2899373221356059
Philadelphia,2017-01-11,1.4199522102747917
Phoenix,2017-01-11,1.405573416009504
Pittsburgh,2017-01-11,1.5069793546446688
Portland,2017-01-11,1.6635613439590657
San Antonio,2017-01-11,1.7486857020012463
San Diego,2017-01-11,1.3819444444444227
San Francisco,2017-01-11,1.2728931261770307
Seattle,2017-01-11,1.380740983129722
Vancouver,2017-01-11,1.0546934384082292
Albuquerque,2017-01-12,1.3623776987613003
Atlanta,2017-01-12,1.5902603640040494
Boston,2017-01-12,1.8039048714165855
Charlotte,2017-01-12,1.715282088419893
Chicago,2017-01-12,1.7186435997400895
Dallas,2017-01-12,1.5891121031745996
Denver,2017-01-12,1.2368010675475156
Detroit,2017-01-12,1.6721360265417664
Houston,2017-01-12,1.683638737185019
Indianapolis,2017-01-12,1.770438552400099
Jacksonville,2017-01-12,1.545409412468339
Kansas City,2017-01-12,1.5382881895745737
Las Vegas,2017-01-12,1.576595887992012
Los Angeles,2017-01-12,1.8089477943390624
Miami,2017-01-12,1.7246887505557957
Minneapolis,2017-01-12,1.6211734693877493
Nashville,2017-01-12,1.3175505050505247
New York,2017-01-12,1.7509977082345487
Philadelphia,2017-01-12,1.7450282280674907
Phoenix,2017-01-12,1.4961863533292088
Pittsburgh,2017-01-12,1.4190947044605515
Portland,2017-01-12,1.1133360745613838
San Antonio,2017-01-12,1.6900863433160587
San Diego,2017-01-12,1.461070586501618
San Francisco,2017-01-12,1.6973983185639603
Seattle,2017-01-12,1.3856578947368434
Vancouver,2017-01-12,1.682428682428679
Albuquerque,2017-01-13,1.3008002790382234
Atlanta,2017-01-13,1.338265835929385
Boston,2017-01-13,1.7710126270351105
Charlotte,2017-01-13,1.5272017588296984
Chicago,2017-01-13,1.3292361111110957
Dallas,2017-01-13,1.5743158287656407
Denver,2017-01-13,1.6348814312049604
Detroit,2017-01-13,1.2568189636300977
Houston,2017-01-13,1.7741604620522544
Indianapolis,2017-01-13,1.4913174420094824
Jacksonville,2017-01-13,1.633993399339933
Kansas City,2017-01-13,1.5904734848484834
Las Vegas,2017-01-13,1.5545299145299183
Los Angeles,2017-01-13,1.4534907423980221
Miami,2017-01-13,1.2734843996840453
Minneapolis,2017-01-13,1.3561122589531656
Nashville,2017-01-13,1.7184473365617454
New York,2017-01-13,1.4505624426078962
Philadelphia,2017-01-13,1.5491071428571432
Phoenix,2017-01-13,1.5413713282247794
Pittsburgh,2017-01-13,1.6347712636020413
Portland,2017-01-13,1.416516792594374
San Antonio,2017-01-13,1.7202199578813964
San Diego,2017-01-13,1.3587602259446738
San Francisco,2017-01-13,1.3839232166577422
Seattle,2017-01-13,1.623450360082294
Vancouver,2017-01-13,1.6139550264550153
Albuquerque,2017-01-14,1.288782312925172
Atlanta,2017-01-14,1.6628965124430444
Boston,2017-01-14,1.4032675258203018
Charlotte,2017-01-14,1.4937257647565754
Chicago,2017-01-14,1.268610715979136
Dallas,2017-01-14,1.8147910731243984
Denver,2017-01-14,1.6858489334212932
Detroit,2017-01-14,1.6010495223730563
Houston,2017-01-14,1.7085595630534534
Indianapolis,2017-01-14,1.426587301587298
Jacksonville,2017-01-14,1.536618648937037
Kansas City,2017-01-14,1.477840320910963
Las Vegas,2017-01-14,1.5859018264840214
Los Angeles,2017-01-14,1.2907585470085488
Miami,2017-01-14,1.3621975196612135
Minneapolis,2017-01-14,1.7687379797185043
Nashville,2017-01-14,1.8495646399055479
New York,2017-01-14,1.4604524526769926
Philadelphia,2017-01-14,1.2439446366782003
Phoenix,2017-01-14,1.3277805756228651
Pittsburgh,2017-01-14,1.2831362202814098
Portland,2017-01-14,1.142027633215922
San Antonio,2017-01-14,1.5344723264540259
San Diego,2017-01-14,1.3514522120905004
San Francisco,2017-01-14,1.7088890144665476
Seattle,2017-01-14,1.133441762255322
Vancouver,2017-01-14,1.9802952503209186
Albuquerque,2017-01-15,1.814518590728263
Atlanta,2017-01-15,1.5041296367851629
Boston,2017-01-15,1.6691457284461835
Charlotte,2017-01-15,1.6732834225327162
Chicago,2017-01-15,1.6224828934506403
Dallas,2017-01-15,1.89910714285714
Denver,2017-01-15,1.6723782592024472
Detroit,2017-01-15,1.3090399610136454
Houston,2017-01-15,1.659009329538266
Indianapolis,2017-01-15,1.2888981173865017
Jacksonville,2017-01-15,1.3470843672456527
Kansas City,2017-01-15,1.8091996699669903
Las Vegas,2017-01-15,1.6067231379731393
Los Angeles,2017-01-15,1.4542832963531869
Miami,2017-01-15,1.6669080890706618
Minneapolis,2017-01-15,1.5068504851715168
Nashville,2017-01-15,1.908079169985965
New York,2017-01-15,1.4429855311544018
Philadelphia,2017-01-15,1.2442458170315454
Phoenix,2017-01-15,1.5235079960689708
Pittsburgh,2017-01-15,1.4122756410256332
Portland,2017-01-15,1.051497821350769
San Antonio,2017-01-15,1.616130564072647
San Diego,2017-01-15,1.5303818190572436
San Francisco,2017-01-15,1.4742262457443556
Seattle,2017-01-15,1.707432252035773
Vancouver,2017-01-15,1.7222962066182324
Albuquerque,2017-01-16,1.591666666666665
Atlanta,2017-01-16,1.3190692142731115
Boston,2017-01-16,1.6937020530248776
Charlotte,2017-01-16,1.7411616161616037
Chicago,2017-01-16,1.654867922904831
Dallas,2017-01-16,1.6762111637704058
Denver,2017-01-16,1.3011221809104774
Detroit,2017-01-16,1.2829721102150549
Houston,2017-01-16,1.8941312258118819
Indianapolis,2017-01-16,1.918575021872265
Jacksonville,2017-01-16,1.4729788979407115
Kansas City,2017-01-16,2.2540889457466675
Las Vegas,2017-01-16,1.4032564848856204
Los Angeles,2017-01-16,1.4168553511473636
Miami,2017-01-16,1.6034083652618132
Minneapolis,2017-01-16,1.4743299874113815
Nashville,2017-01-16,1.5793987211221052
New York,2017-01-16,1.3557029087297938
Philadelphia,2017-01-16,1.1249214951062672
Phoenix,2017-01-16,1.3271554834054748
Pittsburgh,2017-01-16,1.4416883989252371
Portland,2017-01-16,1.4222367846220996
San Antonio,2017-01-16,1.2423875606215087
San Diego,2017-01-16,1.5105472013366785
San Francisco,2017-01-16,1.5624277757375449
Seattle,2017-01-16,1.6069752007251943
Vancouver,2017-01-16,1.8193452380952346
Albuquerque,2017-01-17,1.643542478827797
Atlanta,2017-01-17,1.833570750237415
Boston,2017-01-17,1.5289639096844765
Charlotte,2017-01-17,1.5055675001327171
Chicago,2017-01-17,1.727144970414208
Dallas,2017-01-17,1.302693177334663
Denver,2017-01-17,1.3258431085043936
Detroit,2017-01-17,1.6593855829704904
Houston,2017-01-17,1.6594646307289982
Indianapolis,2017-01-17,1.6040915328667473
Jacksonville,2017-01-17,1.5929837001739644
Kansas City,2017-01-17,1.5876322751322702
Las Vegas,2017-01-17,1.4622698458205845
Los Angeles,2017-01-17,1.6252411729816478
Miami,2017-01-17,1.433255040125261
Minneapolis,2017-01-17,1.7174206631443216
Nashville,2017-01-17,1.5356802611860423
New York,2017-01-17,1.137152777777771
Philadelphia,2017-01-17,1.3931805184902903
Phoenix,2017-01-17,1.5136568104209922
Pittsburgh,2017-01-17,1.5898865153538089
Portland,2017-01-17,0.9874949677938862
San Antonio,2017-01-17,1.4651355938323731
San Diego,2017-01-17,1.4517886488060021
San Francisco,2017-01-17,1.4582181882814746
Seattle,2017-01-17,1.3448799951266879
Vancouver,2017-01-17,1.819751821493619
Albuquerque,2017-01-18,1.6987173478315203
Atlanta,2017-01-18,1.5273692810457489
Boston,2017-01-18,1.680555555555566
Charlotte,2017-01-18,1.8421135979729673
Chicago,2017-01-18,1.5969663742690021
Dallas,2017-01-18,1.6954719387755313
Denver,2017-01-18,1.6884801967038823
Detroit,2017-01-18,1.5242375061244464
Houston,2017-01-18,1.6112265558397192
Indianapolis,2017-01-18,1.7215850515463804
Jacksonville,2017-01-18,1.5146281216069486
Kansas City,2017-01-18,1.8004597728089513
Las Vegas,2017-01-18,1.3616369811196627
Los Angeles,2017-01-18,1.5234788359788365
Miami,2017-01-18,1.5343948412698343
