City,ongelukken,lat,lng
Haskell,5,34.5095,-92.6406
Northport,78,33.2586,-87.5993
Ashford,15,31.1858,-85.2359
Ludlow,33,39.0904,-84.5498
Nesconset,14,40.8467,-73.1522
Ramsey,19,45.2617,-93.4494
Garrison,48,39.4023,-76.7514
Torrington,32,41.8349,-73.1282
Cos Cob,6,41.0513,-73.5934
Vauxhall,33,40.7174,-74.2838
Pittsfield,15,42.4517,-73.2605
Delanson,14,42.7474,-74.1841
Verona,127,42.9892,-89.5383
Cornwall Bridge,7,41.8054,-73.3852
Norton,15,41.0294,-81.6461
Glen Head,17,40.8449,-73.618
Walden,19,41.5603,-74.1879
Calverton,27,39.0578,-76.9488
Ansonia,14,41.3443,-73.0689
Mineola,13,40.747,-73.6394
Needham,26,31.987,-88.3366
Congers,5,41.1491,-73.9457
Mastic Beach,10,40.7664,-72.8369
Ellenville,3,41.7009,-74.3609
Raritan,12,40.6958,-90.8251
Pine Island,5,44.1968,-92.6166
Woonsocket,7,42.001,-71.4993
Russell,4,38.8874,-98.8514
North Windham,1,43.8233,-70.4293
Bedford Hills,18,41.2361,-73.6964
Hope Valley,7,41.5151,-71.7201
Bernardsville,2,40.7268,-74.5918
Hopatcong,6,40.9541,-74.6593
Water Mill,9,40.9222,-72.3533
Accord,3,41.7972,-74.2319
Cold Spring Harbor,9,40.8621,-73.4506
Exeter,53,36.2941,-119.1459
Dalton,72,34.769,-84.972
Fairhaven,5,45.3231,-94.204
Haledon,4,40.9363,-74.1887
Turners Falls,1,42.5975,-72.5573
Essex Fells,3,40.8271,-74.2798
Tappan,2,41.027,-73.952
Branchville,11,33.2517,-80.8161
River Edge,8,40.9269,-74.0387
Dunellen,18,40.5903,-74.4656
Mansfield Center,9,42.0225,-71.218
Fiskdale,4,42.1229,-72.1089
Keansburg,3,40.4469,-74.1315
Litchfield,32,45.1221,-94.5253
Mountainside,18,40.6811,-74.3601
Carver,16,44.7648,-93.6537
Leonardo,6,40.419,-74.0599
Peconic,5,41.0369,-72.459
Charlton,24,39.6344,-77.8944
Gales Ferry,5,41.4215,-72.0854
Landing,20,40.9078,-74.6593
West Simsbury,3,41.8757,-72.845
Succasunna,3,40.853,-74.6568
Douglas,10,31.3602,-109.5394
Port Reading,15,40.5685,-74.2469
Portsmouth,203,43.058,-70.7826
Broad Brook,3,41.9097,-72.5426
Closter,5,40.9733,-73.9604
Deep River,6,41.5816,-92.3729
Ashby,11,46.0931,-95.8154
Ipswich,7,45.4435,-99.03
North Scituate,7,42.2121,-70.7652
Melrose,40,42.4556,-71.059
Maplewood,7,44.9842,-93.0247
Winsted,8,41.9262,-73.0675
Newfoundland,8,41.0594,-74.4308
Hewitt,2,31.452,-97.196
Berkley,6,42.4986,-83.1853
West Sayville,3,40.7295,-73.1051
Ashaway,11,41.426,-71.7852
Washingtonville,3,41.4297,-74.1577
Niantic,33,41.3258,-72.1952
Westhampton,1,40.8325,-72.6616
Stanhope,6,40.9141,-74.7027
Blue Point,3,40.7519,-73.0353
Sleepy Hollow,12,41.0936,-73.8722
Cresskill,4,40.9405,-73.9596
Norfolk,967,36.8945,-76.259
Oakville,13,38.4479,-90.3199
Lakeville,134,44.6774,-93.252
Hobart,10,41.514,-87.2729
Franklin Square,3,40.7002,-73.6775
Rye Brook,2,41.0302,-73.6864
Moosup,12,41.7173,-71.8757
Rock Hill,241,34.9415,-81.0241
Edgewood,81,39.419,-76.2964
Margaretville,1,42.1458,-74.6503
Millers Falls,1,42.5792,-72.4925
Otis,18,40.1501,-102.9622
Sheffield,9,34.757,-87.6977
Stow,11,41.1765,-81.4344
Worthington,15,40.095,-83.0209
Montauk,8,41.0466,-71.9465
West Hurley,1,42.0083,-74.112
Sewaren,2,40.5519,-74.2581
Dumont,32,40.9452,-73.9923
Hopedale,3,40.3263,-80.8955
Newbury,5,39.0846,-96.174
Williston Park,7,40.7587,-73.6465
Cutchogue,4,41.0168,-72.4871
Carolina,1,18.4054,-65.9792
Pompton Plains,6,40.9679,-74.3075
Laurelton,3,40.8815,-77.2024
Clintondale,3,41.6924,-74.0429
Wanaque,1,41.044,-74.29
Wurtsboro,10,41.5761,-74.4856
East Norwich,2,40.8495,-73.5288
Woodbourne,3,40.2017,-74.8873
Leeds,19,33.5436,-86.5639
Tuxedo Park,13,41.2007,-74.206
East Marion,3,41.1288,-72.3419
Barryville,1,41.4802,-74.9174
Glen Gardner,15,40.7004,-74.9395
South Huntington,2,40.8225,-73.3921
Amagansett,3,40.9841,-72.1329
Ringoes,6,40.4327,-74.8722
Northfield,44,44.455,-93.1698
Skillman,7,40.4247,-74.714
Whitinsville,4,42.1146,-71.6688
Rockaway Beach,4,45.6186,-123.9398
Woods Hole,1,41.5303,-70.6614
Claryville,1,38.914,-84.4095
Airmont,7,41.0992,-74.0989
Belle Mead,2,40.4684,-74.6559
New Albany,146,38.309,-85.8234
Castalia,8,41.4011,-82.808
Thornville,30,39.8944,-82.4203
Richfield,115,44.8763,-93.2829
Hebron,90,39.0626,-84.709
Chillicothe,39,39.3393,-82.9939
Peninsula,12,41.2379,-81.5518
West Jefferson,27,39.9475,-83.3076
Alexandria,1362,38.8185,-77.0861
East Liberty,1,40.3339,-83.585
Broadview Heights,11,41.3196,-81.6779
Medway,37,39.8837,-84.0135
Etna,21,40.4975,-79.9475
Sidney,22,40.2891,-84.1667
Enon,4,37.3273,-77.3195
Kimbolton,2,40.1507,-81.5758
Heath,13,40.0241,-82.4413
Gahanna,7,40.0251,-82.8637
Dunkirk,57,42.4801,-79.3324
Navarre,26,30.4174,-86.8907
Vickery,2,41.3769,-82.9415
Mechanicsburg,165,40.2115,-77.006
Centerville,87,39.6339,-84.1449
Powell,97,36.0358,-84.0296
Lorain,5,41.4409,-82.184
Leipsic,2,41.1096,-83.9674
Conover,11,35.7154,-81.2174
Fostoria,6,41.16,-83.4121
Obetz,3,39.8671,-82.9451
Medina,51,41.1358,-81.8695
Loveland,92,40.4166,-105.0623
Brunswick,55,41.2465,-81.8198
Pleasant Plain,7,39.2785,-84.1121
Millersburg,9,40.5533,-81.9171
Hinckley,8,41.7714,-88.6397
North Ridgeville,14,41.3852,-82.0195
Washington Court House,8,39.5381,-83.4281
Coolville,1,39.2191,-81.7989
Fairlawn,2,41.1271,-81.6216
Yellow Springs,5,39.7987,-83.8904
New Concord,9,39.9937,-81.7381
Van Buren,15,35.4483,-94.3528
Plain City,27,41.3071,-112.0877
South Bloomfield,3,39.7168,-82.993
Wapakoneta,26,40.5664,-84.1916
New Bavaria,2,41.2037,-84.1674
Kettering,2,39.6956,-84.1494
Glenford,5,39.8863,-82.3201
Killbuck,1,40.496,-81.9823
South Vienna,4,39.9294,-83.6138
Centerburg,5,40.3038,-82.6976
Bradner,11,41.3237,-83.4363
Pomeroy,1,39.0292,-82.0336
Logan,19,41.7399,-111.8422
Mount Orab,5,39.0293,-83.9267
Berea,8,41.3696,-81.8641
Baltimore,1606,39.3051,-76.6144
Ray,12,48.3416,-103.1636
Cable,1,46.2011,-91.2937
Bellbrook,3,39.6383,-84.0864
Lithopolis,1,39.8112,-82.8155
Shiloh,3,38.5534,-89.9161
Olmsted Falls,2,41.3657,-81.9038
Seven Hills,1,41.3803,-81.6736
Nashport,2,40.068,-82.1735
Clyde,28,41.3044,-82.9781
Ashville,18,39.7238,-82.9575
Anna,14,33.3472,-96.5508
Stockport,3,39.5489,-81.7944
Waldo,9,33.3524,-93.2956
Willard,46,41.0518,-82.7232
Orrville,3,40.848,-81.7743
Granville,31,40.0646,-82.5024
Foster,18,34.6046,-97.4907
Piketon,7,39.0649,-82.9986
Forest,27,37.3728,-79.2831
Grafton,23,43.3204,-87.948
Sandusky,13,41.4468,-82.7024
South Lebanon,4,39.3672,-84.2205
South Charleston,69,38.3426,-81.7155
Doylestown,23,40.97,-81.6954
Cygnet,9,41.2407,-83.6437
York,2701,39.9651,-76.7315
Severn,96,39.1355,-76.6956
Pottstown,1069,40.2508,-75.6445
Royersford,502,40.1862,-75.5382
Blue Bell,544,40.1474,-75.2687
Bala Cynwyd,541,40.0116,-75.2283
Mullica Hill,32,39.727,-75.2194
Jenkintown,525,40.0962,-75.1296
Lawnside,48,39.8673,-75.0289
Souderton,230,40.311,-75.3224
North Wales,708,40.2111,-75.2745
Merchantville,57,39.9502,-75.0504
Hagerstown,310,39.6401,-77.7217
Manheim,351,40.163,-76.3964
Lititz,332,40.154,-76.3044
Ephrata,400,40.1811,-76.1812
Cherry Hill,361,38.5696,-77.2895
Carnegie,169,40.408,-80.0861
Camp Hill,99,40.2422,-76.9274
Harrisburg,621,40.2752,-76.8843
Allentown,532,40.5961,-75.4756
Ligonier,21,41.4625,-85.5948
Wynnewood,334,34.6437,-97.1622
York Springs,20,40.0093,-77.1159
Bryn Mawr,334,40.0208,-75.3161
Chantilly,357,38.8868,-77.4453
Ashburn,707,39.0277,-77.4714
Plymouth Meeting,709,40.1097,-75.2803
Hatboro,406,40.1775,-75.1055
Philadelphia,3130,40.0077,-75.1339
Elizabethtown,268,37.7031,-85.8773
Ambler,794,40.1564,-75.2215
Willow Grove,731,40.1469,-75.1174
Rockville,450,39.0834,-77.1553
Hyattsville,598,38.9613,-76.9548
King of Prussia,645,40.0963,-75.3821
Lorton,571,38.6983,-77.2164
Centreville,520,38.839,-77.4389
Frederick,1215,39.4337,-77.4141
Elkridge,264,39.1941,-76.7428
Telford,157,40.3259,-75.3274
Pittsburgh,2382,40.4397,-79.9763
Parkton,106,34.9028,-79.0113
Fort Washington,478,38.7339,-77.0069
Norristown,1987,40.1225,-75.3398
Glenshaw,16,40.5391,-79.9735
Aberdeen,238,45.4649,-98.4686
Silver Spring,871,39.0028,-77.0207
Laurel,379,39.0949,-76.8622
Bel Air,223,39.5348,-76.346
Clairton,28,40.2976,-79.8854
Owings Mills,118,39.4115,-76.7913
Woodlyn,102,39.8774,-75.3445
West Mifflin,19,40.3581,-79.9073
Hunker,7,40.2041,-79.6154
New Freedom,49,39.7353,-76.6967
Schwenksville,223,40.2574,-75.4662
Merion Station,91,40.0035,-75.2501
Flourtown,141,40.1039,-75.2069
Elkins Park,395,40.0775,-75.128
Blackwood,187,39.7982,-75.0629
Willow Street,82,39.981,-76.2706
Purcellville,224,39.1378,-77.711
Beltsville,222,39.0394,-76.9211
Catonsville,231,39.2646,-76.7424
Millersville,240,40.0047,-76.3522
Beaver,35,40.6936,-80.3074
Falls Church,621,38.8847,-77.1751
Ardmore,352,34.1949,-97.1256
Manassas,348,38.7479,-77.4838
Palmyra,57,40.3099,-76.5943
Green Lane,64,40.3363,-75.4709
Riverton,26,40.5176,-111.9636
Elmer,14,39.5919,-75.174
Exton,100,40.0307,-75.6303
Crownsville,59,39.0224,-76.5904
Media,68,39.9199,-75.3889
Jeannette,29,40.3277,-79.6139
Mount Joy,132,40.1106,-76.5065
Marcus Hook,84,39.8131,-75.4165
Bellmawr,509,39.8666,-75.0941
Lansdale,920,40.2417,-75.2812
State College,53,40.7909,-77.8567
Ellicott City,269,39.2774,-76.8345
Broomall,54,39.9688,-75.354
Fort Belvoir,9,38.7119,-77.1459
Collegeville,652,40.1873,-75.4581
Oreland,99,40.115,-75.1803
Brandywine,78,38.6963,-76.8846
Bowie,228,38.9549,-76.7406
Latrobe,41,40.3125,-79.3825
Langhorne,107,40.1777,-74.9212
Leola,128,40.0915,-76.1891
Jessup,195,39.1488,-76.7772
Temple Hills,104,38.8106,-76.9495
Suitland,103,38.8492,-76.9225
Phillipsburg,239,40.6894,-75.1821
New Oxford,52,39.863,-77.0554
Dallastown,76,39.8996,-76.641
Allison Park,39,40.573,-79.9603
Conshohocken,1017,40.0772,-75.3034
Parkville,212,39.3832,-76.5519
Glenside,527,40.1032,-75.1517
Northumberland,14,40.8966,-76.7933
Morrisville,537,35.8368,-78.8348
Dunn Loring,189,38.8945,-77.2315
Camden,284,39.9361,-75.1073
Boyertown,47,40.3322,-75.6375
Herndon,68,38.9699,-77.3867
Pikesville,319,39.3893,-76.702
Churchville,57,40.1922,-74.9982
Bethesda,584,38.9866,-77.1188
New Cumberland,185,40.2297,-76.8764
Gloucester City,168,39.8924,-75.1172
Red Lion,139,39.8986,-76.6078
Myersville,141,39.5062,-77.569
Wyncote,254,40.0915,-75.1463
Morgantown,79,39.6383,-79.9464
Clifton Heights,3,39.9301,-75.2958
Thomasville,63,35.8813,-80.0807
Jarrettsville,16,39.6031,-76.4752
Narberth,159,40.0077,-75.2634
Oakmont,6,40.52,-79.8365
Belle Vernon,57,40.1256,-79.8671
Nottingham,289,39.7509,-76.0258
Chambersburg,80,39.9315,-77.6556
Greensburg,122,40.3113,-79.5445
College Park,149,38.996,-76.9337
Landisville,30,40.0902,-76.4064
Montgomeryville,207,40.2502,-75.2405
Lenhartsville,57,40.5721,-75.8892
Hammonton,130,39.6572,-74.7678
Bridgeville,78,40.3578,-80.1061
Gilbertsville,211,40.3219,-75.609
New Brighton,4,45.0658,-93.206
Stevens,63,40.2141,-76.1606
Tarentum,18,40.6043,-79.7602
Easton,181,40.6858,-75.2209
Potomac,99,39.0141,-77.1943
Clementon,23,39.8046,-74.985
Mertztown,4,40.5033,-75.6674
Upper Marlboro,360,38.8153,-76.7514
Harleysville,419,40.2792,-75.3873
Gettysburg,142,39.8304,-77.2339
Lewisberry,46,40.1356,-76.861
Stewartstown,29,39.7528,-76.5925
Terre Hill,3,40.1592,-76.0508
Lanham,249,38.962,-76.8421
Greenbelt,236,38.9953,-76.8885
Perryville,105,37.7263,-89.8759
Ridley Park,49,39.8785,-75.3251
Kennett Square,6,39.8438,-75.7113
Pottsville,11,40.6798,-76.2091
Aldie,143,38.9761,-77.645
Walkersville,38,39.4832,-77.3559
Oxon Hill,148,38.7884,-76.9727
New Market,53,38.6459,-78.6709
Chalfont,95,40.2893,-75.2095
Dundalk,56,39.2704,-76.4942
Saltsburg,14,40.4848,-79.448
Burke,25,38.7773,-77.2633
Middleburg,55,30.0502,-81.9011
Dalmatia,6,40.65,-76.9027
Sewell,62,39.7696,-75.1443
Port Matilda,21,40.8002,-78.0524
Bryn Athyn,26,40.1411,-75.0674
Haymarket,57,38.8121,-77.6363
Glen Burnie,310,39.156,-76.6071
Shippensburg,30,40.0484,-77.5227
New Holland,91,40.1008,-76.09
Round Hill,32,39.1319,-77.7681
Annville,55,37.3254,-83.9621
Elkton,115,39.6066,-75.8209
Chevy Chase,198,38.9944,-77.0738
Gaithersburg,446,39.1346,-77.2131
Accokeek,29,38.6745,-77.0023
Dillsburg,113,40.1103,-77.0335
Damascus,43,39.2701,-77.1957
Essex,95,39.3021,-76.4449
Reston,62,38.9497,-77.3461
Mars,20,40.6969,-80.0141
Gambrills,50,39.0927,-76.6511
Vineland,88,39.4653,-74.9981
Wellsville,22,41.6223,-111.943
Reinholds,39,40.2697,-76.1218
Maurertown,6,38.9325,-78.4615
East Greenville,41,40.4057,-75.5059
Stewartsville,49,39.7551,-94.4987
Whitehall,176,39.9682,-82.8833
Seven Valleys,12,39.8545,-76.7667
York Haven,50,40.1106,-76.7149
Villanova,88,40.0405,-75.341
Sykesville,116,39.3716,-76.9716
Princeton Junction,4,40.3206,-74.6237
Fairfax Station,44,38.7942,-77.3358
Irwin,62,40.325,-79.6996
Cabin John,56,38.9742,-77.1632
Maple Glen,22,40.1778,-75.1793
Mount Airy,113,36.5083,-80.6155
Lovettsville,35,39.2731,-77.64
Montgomery Village,10,39.1788,-77.1954
Joppa,188,34.2982,-86.5506
Ronks,42,40.0267,-76.171
Marlton,97,39.9014,-74.9294
Indiana,10,40.622,-79.1552
Zelienople,14,40.7886,-80.1428
Westover,11,39.6329,-79.9882
Dravosburg,8,40.3508,-79.8907
West Berlin,24,39.8104,-74.9407
Jonestown,70,30.4755,-97.9296
Burgettstown,17,40.3814,-80.3926
Centre Hall,11,40.8448,-77.685
Delta,38,38.756,-108.0772
Bainbridge,22,30.9052,-84.5732
Great Falls,77,47.5022,-111.2996
East Berlin,41,39.9368,-76.9793
Mount Jackson,43,38.739,-78.651
Tuscarora,2,40.7688,-76.038
West Decatur,4,40.929,-78.2827
Wampum,21,40.8863,-80.3393
Fallston,68,39.5332,-76.4452
Bellefonte,68,40.9141,-77.7683
Bristow,17,35.8336,-96.3944
Downingtown,129,40.0076,-75.7019
Derwood,72,39.1136,-77.151
Waldorf,54,38.6085,-76.9194
Fleetwood,30,40.4565,-75.8209
Kensington,36,41.6284,-72.7686
Ashton,13,44.0734,-111.4482
Edinburg,59,26.3196,-98.1597
Warrington,46,30.3835,-87.2946
District Heights,53,38.8588,-76.8885
Queenstown,44,38.9868,-76.1633
Cape May Court House,76,39.0788,-74.8205
Hollidaysburg,2,40.4311,-78.393
Chadds Ford,12,39.8742,-75.604
Thurmont,59,39.621,-77.4076
Randallstown,7,39.3723,-76.8024
Cockeysville,87,39.4804,-76.6294
Mount Wolf,22,40.0616,-76.7053
Milmay,1,39.4433,-74.8668
Phoenixville,101,40.1359,-75.5201
Hockessin,13,39.7837,-75.6815
Mont Clare,21,40.1378,-75.4983
Claymont,34,39.8032,-75.4607
Glen Hope,3,40.8009,-78.4985
Gibsonia,64,40.6322,-79.9684
Monongahela,10,40.1955,-79.9222
Philipsburg,40,40.8952,-78.2146
Birdsboro,48,40.2619,-75.8099
West Chester,206,39.9601,-75.6058
Donegal,31,40.112,-79.3808
Pennsburg,102,40.3936,-75.4965
Swarthmore,7,39.9023,-75.3488
Leesport,13,40.4451,-75.9684
Quakertown,79,40.4398,-75.3455
Monroeville,91,40.4262,-79.7605
Emmaus,17,40.5352,-75.4978
Red Hill,14,33.7777,-79.0111
Havre de Grace,104,39.548,-76.1146
Bentonville,3,36.3547,-94.2305
Cresson,2,40.4626,-78.5866
Gore,12,35.5418,-95.1129
Highspire,24,40.2085,-76.7851
Enola,49,40.2908,-76.9348
Conway,408,35.0753,-92.4692
Trevorton,4,40.7841,-76.6711
Newville,28,40.1702,-77.4016
Hampstead,26,34.3627,-77.7318
Martinsburg,16,39.4582,-77.9776
Coalport,7,40.7476,-78.532
Towson,174,39.3944,-76.619
Hellertown,38,40.5812,-75.3378
Mickleton,9,39.7921,-75.2437
New Stanton,44,40.2237,-79.6086
Breinigsville,22,40.5394,-75.6347
Bally,2,40.4004,-75.5875
Front Royal,43,38.926,-78.1838
Sicklerville,61,39.7452,-74.9934
Severna Park,23,39.087,-76.5687
Trappe,39,40.1991,-75.4754
Denver,3270,39.762,-104.8758
New Castle,246,40.9956,-80.3458
Williamsport,88,41.2399,-77.037
Lemoyne,101,40.2442,-76.8991
Perry Hall,34,39.4068,-76.478
Millville,65,39.3903,-75.0561
Mount Holly,74,35.3136,-81.0073
Thorofare,11,39.8515,-75.1988
Bloomsbury,21,40.6537,-75.084
Gibbstown,18,39.8233,-75.2782
Runnemede,42,39.8522,-75.074
Westville,60,41.5376,-86.9049
Stroudsburg,46,40.9838,-75.1972
Brookeville,7,39.1808,-77.0591
Strasburg,91,38.9961,-78.3549
Robesonia,5,40.3495,-76.1391
Toms Brook,35,38.9465,-78.44
Finleyville,13,40.2528,-80.002
Reisterstown,98,39.455,-76.814
Phoenix,5170,33.5722,-112.0892
Gap,41,39.9888,-76.0212
Mount Ephraim,65,39.8805,-75.0918
New Ringgold,3,40.6892,-75.9928
Deale,1,38.791,-76.5469
Atco,12,39.7682,-74.8618
Cheswick,17,40.5428,-79.8013
New Tripoli,4,40.6773,-75.7498
Greencastle,38,39.6432,-86.8418
Blandon,8,40.4447,-75.8799
Swedesboro,65,39.7459,-75.3117
Boyds,24,48.7245,-118.1321
Church Hill,8,36.5204,-82.7151
Falling Waters,15,39.5637,-77.8875
Rising Sun,15,39.7003,-76.0587
Quarryville,42,39.8957,-76.1617
Berryville,17,36.371,-93.5704
Smithsburg,25,39.6559,-77.575
Littlestown,23,39.7452,-77.0892
Shamokin,22,40.7881,-76.555
Fredericktown,5,37.5644,-90.2988
New Galilee,13,40.8335,-80.4011
Mantua,13,38.8526,-77.2571
McAdoo,8,40.9009,-75.9924
Lehighton,39,40.8306,-75.7165
Gardners,3,40.0063,-77.2084
Capitol Heights,60,38.8765,-76.9075
Takoma Park,11,38.981,-77.0028
Alburtis,2,40.509,-75.6001
Schuylkill Haven,5,40.6283,-76.1729
Federalsburg,10,38.6929,-75.7727
Harwood,17,46.9762,-96.8802
Leetsdale,4,40.5656,-80.2143
Stephens City,24,39.0902,-78.223
Oakton,10,38.8887,-77.3016
Coaldale,1,40.8197,-75.9161
Apollo,25,40.5848,-79.5647
Clear Spring,23,39.6562,-77.9304
Aspers,3,39.9792,-77.2276
Kutztown,36,40.5212,-75.7772
Big Pool,18,39.6251,-78.0161
Kingsville,10,27.5094,-97.861
Wilmerding,3,40.3942,-79.8101
Shoemakersville,8,40.5004,-75.97
Rocky Ridge,7,39.9197,-111.8258
Pennington,23,40.3262,-74.7908
Douglassville,26,40.2577,-75.7251
Taneytown,10,39.6569,-77.1683
Bulger,4,40.3767,-80.323
Woodbine,118,39.2283,-74.8096
Cedarville,8,39.7471,-83.8109
Hummelstown,11,40.2657,-76.7126
Odenton,23,39.0661,-76.6938
Ocean View,15,38.5355,-75.0984
Bentleyville,22,40.1178,-80.0044
Middle River,23,39.3436,-76.4253
Waynesburg,16,39.8983,-80.1855
Derry,49,40.3335,-79.3011
Leechburg,20,40.6302,-79.6022
Hallam,4,40.0024,-76.6041
Evans City,10,40.7685,-80.0583
North East,85,39.6076,-75.9414
Canonsburg,53,40.2643,-80.1867
Saylorsburg,8,40.8998,-75.3179
Gallitzin,1,40.481,-78.5547
Cherry Tree,4,35.7454,-94.6428
Pedricktown,13,39.7658,-75.4085
Creighton,13,42.4649,-97.9071
Spencerville,5,40.7079,-84.3526
Aliquippa,11,40.6155,-80.2547
New Alexandria,12,40.3945,-79.4175
Union Bridge,21,39.5731,-77.1744
Darlington,142,34.3015,-79.867
Woodsboro,8,28.2379,-97.3254
Lincoln University,2,39.8064,-75.9279
Atglen,2,39.9473,-75.9754
Biglerville,13,39.9303,-77.2462
Avella,7,40.2737,-80.4672
Schellsburg,1,40.0481,-78.6434
Portersville,12,40.9243,-80.1469
Nazareth,16,40.74,-75.3131
Denton,227,33.2175,-97.1418
Bechtelsville,7,40.371,-75.6307
New Philadelphia,7,40.486,-81.4401
Elysburg,8,40.868,-76.5492
Delano,78,35.7662,-119.2635
Bangor,25,44.8323,-68.7906
Crofton,16,39.0144,-76.68
Grantsville,31,40.6148,-112.4777
Lonaconing,6,39.566,-78.979
Elk Garden,1,39.3862,-79.1556
Turtle Creek,8,40.4085,-79.8214
Olney,12,39.1465,-77.0715
McKeesport,16,40.3418,-79.844
Drexel Hill,5,39.9495,-75.3038
Schnecksville,8,40.6699,-75.6115
Frackville,8,40.7833,-76.2329
The Plains,29,39.3655,-82.1343
Christiana,14,35.7193,-86.4129
Uniontown,19,39.8993,-79.7246
Mays Landing,58,39.4506,-74.7098
Yoe,9,39.9096,-76.6365
Womelsdorf,6,40.3655,-76.1864
Bernville,31,40.4334,-76.1107
Abbottstown,18,39.8843,-76.9888
Paradise,33,36.0872,-115.1355
Glassboro,24,39.7014,-75.1113
East Petersburg,32,40.1006,-76.3511
Amity,13,45.1153,-123.2033
Catasauqua,1,40.6531,-75.4643
Point of Rocks,10,39.2782,-77.5291
Hancock,68,47.1367,-88.5979
Newfield,15,39.5484,-75.0167
Mahaffey,16,40.8747,-78.7276
Export,20,40.417,-79.6232
Wind Gap,5,40.8484,-75.2917
Gordonville,18,40.0211,-76.1366
Washington Boro,20,40.0017,-76.4671
Hershey,12,40.2806,-76.6458
Hopewell,20,37.2915,-77.2985
Hopwood,3,39.8773,-79.7017
Connellsville,3,40.0161,-79.5893
Franklinville,20,39.6194,-75.0738
Eighty Four,15,40.1777,-80.1303
Imperial,17,32.839,-115.572
Emmitsburg,8,39.7051,-77.3217
Beaver Falls,26,40.7619,-80.3226
Marmora,15,39.2594,-74.657
Penns Grove,42,39.7275,-75.4691
Delmont,10,40.4145,-79.5728
Coatesville,25,39.9849,-75.82
Elizabethville,1,40.5472,-76.816
Spring City,11,40.1768,-75.5466
Dauphin,12,40.3683,-76.9296
Boonsboro,24,39.5078,-77.6585
Pen Argyl,7,40.8676,-75.2534
Broadlands,14,39.0168,-77.5167
Myerstown,17,40.3722,-76.3055
Pine Hill,8,39.7879,-74.9857
Luray,18,38.665,-78.4546
Rural Valley,5,40.7991,-79.3149
Darby,9,39.921,-75.261
Tamaqua,1,40.8033,-75.9344
Buena,1,39.5282,-74.9448
New Hope,3,45.0375,-93.3869
Hedgesville,2,39.5544,-77.9944
Jobstown,5,40.0334,-74.6945
Hickory,62,35.741,-81.3223
Perkasie,6,40.372,-75.292
Coraopolis,62,40.5148,-80.1627
Dorothy,2,39.4054,-74.8333
Tremont,38,40.5253,-89.4888
Kittanning,14,40.8279,-79.5233
Fairless Hills,8,40.1783,-74.8524
Harmony,18,41.8964,-71.6052
Lumberton,31,34.6312,-79.0186
Kempton,2,40.2881,-86.2294
Forest Hill,46,32.6619,-97.2662
Lansdowne,7,39.0844,-77.4839
Rohrersville,5,39.4348,-77.6655
Cleona,4,40.3385,-76.4771
Wernersville,2,40.3302,-76.0818
Magnolia,28,33.2775,-93.2261
Mohnton,14,40.2872,-75.987
Somerdale,14,39.8455,-75.0218
Burtonsville,34,39.1166,-76.9356
Haddon Heights,13,39.8792,-75.0645
White Oak,10,39.2106,-84.606
Glenville,23,41.0351,-73.6657
Duncannon,16,40.3952,-77.0277
Glassport,2,40.3261,-79.8861
White Marsh,20,39.3819,-76.4574
Selinsgrove,10,40.8003,-76.8646
Smithton,13,38.4159,-89.9902
Accident,3,39.6257,-79.32
Murrysville,22,40.4456,-79.6554
Kirkwood,25,38.5788,-90.4203
New Bethlehem,7,41.0044,-79.3283
Hyndman,7,39.8207,-78.7214
Malaga,13,39.5787,-75.0589
Vandergrift,5,40.5994,-79.5746
Cordova,87,60.5347,-145.6087
Coal Center,5,40.07,-79.9009
Freeland,7,43.5198,-84.1124
Queen Anne,8,38.9021,-76.6973
Jacobus,3,39.8825,-76.7121
Oaklyn,18,39.9023,-75.0813
Williamstown,39,39.6874,-74.9786
Orwigsburg,1,40.6541,-76.104
South Park,3,43.4234,-110.7994
Charleroi,22,40.1384,-79.9002
Sabillasville,9,39.6994,-77.4573
Ewing,10,40.0088,-91.7147
Zionsville,97,39.9897,-86.3182
Newmanstown,4,40.3515,-76.2117
Bear,62,39.6189,-75.6808
Vanderbilt,2,28.8208,-96.6097
Lambertville,6,41.7484,-83.6244
Baden,3,40.6396,-80.2228
Radnor,4,40.3852,-83.1459
Inwood,6,40.6219,-73.7506
Adelphi,10,39.0017,-76.9649
Coopersburg,34,40.5102,-75.3915
Seward,3,40.9099,-97.0957
Cochranville,4,39.8905,-75.9241
Fredericksburg,320,38.2992,-77.4872
Little Orleans,4,39.63,-78.3949
Lewistown,10,40.5964,-77.573
Chicora,9,40.9505,-79.7401
Sellersville,12,40.36,-75.3083
Summerhill,2,40.3764,-78.7617
Ambridge,4,40.5921,-80.2265
Monaca,7,40.6833,-80.2736
Cooksville,8,40.5428,-88.7146
Fawn Grove,9,39.7312,-76.4521
Upperville,3,38.9926,-77.8821
Boswell,1,40.1615,-79.0274
Sudlersville,20,39.1833,-75.8535
Spring Mills,38,40.8534,-77.5654
Pemberton,6,44.0085,-93.7837
Kulpmont,1,40.7954,-76.4721
Avondale,194,33.3873,-112.3235
Rawlings,7,39.5403,-78.8858
Mifflintown,1,40.5713,-77.3951
Boalsburg,5,40.7783,-77.7734
Braddock,4,38.8308,-77.3565
Croydon,4,40.0911,-74.8975
Prospect,33,38.3471,-85.6103
Manassas Park,2,38.7709,-77.4429
Paoli,4,40.042,-75.4912
Fairmont,32,39.4768,-80.1491
