date,mean_humidity,normalized_mean_humidity
2016-04-26,60.82236842105264,0.3894053674793898
2016-04-27,62.30701754385966,0.4289890662456881
2016-04-28,61.059210526315795,0.39572004911419056
2016-04-29,66.97368421052632,0.5534116821610244
2016-04-30,67.37280701754386,0.564053090101152
2016-05-01,70.8640350877193,0.657136174940069
2016-05-02,60.63815789473684,0.3844939484301
2016-05-03,63.0,0.44746535695492007
2016-05-04,50.807017543859644,0.1223761913114656
2016-05-05,60.14473684210526,0.3713383616909314
2016-05-06,63.764074960127594,0.4678371152323091
2016-05-07,62.70518688024409,0.4396050527621649
2016-05-08,71.33080495356037,0.6695811880268685
2016-05-09,59.333333333333336,0.3497047301642986
2016-05-10,70.52574370709382,0.6481166538288479
2016-05-11,66.87719298245614,0.5508390340875868
2016-05-12,73.31798245614036,0.7225632929895343
